experiment_id,customer_id,variant,experiment_date,converted,revenue
EXP001_checkout_redesign,C106279,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C108696,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C103854,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C109866,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C113303,treatment,2025-06-21,0,0.0
EXP001_checkout_redesign,C101833,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C101177,treatment,2025-06-12,1,4810.89
EXP001_checkout_redesign,C110492,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C107337,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C111646,treatment,2025-06-21,0,0.0
EXP001_checkout_redesign,C102113,treatment,2025-06-13,1,3066.99
EXP001_checkout_redesign,C114435,control,2025-06-19,0,0.0
EXP001_checkout_redesign,C114815,control,2025-06-04,1,1055.75
EXP001_checkout_redesign,C103211,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C112683,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C114076,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C114347,control,2025-06-04,0,0.0
EXP001_checkout_redesign,C110012,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C102706,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C110673,treatment,2025-06-07,1,5080.58
EXP001_checkout_redesign,C107051,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C107228,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C102660,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C103713,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C113616,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C100247,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C111107,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C112637,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C112012,control,2025-06-12,1,2323.7
EXP001_checkout_redesign,C109391,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C110877,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C103778,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C106928,treatment,2025-06-21,0,0.0
EXP001_checkout_redesign,C101399,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C102312,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C114016,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C102855,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C113321,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C104707,treatment,2025-06-30,1,4915.06
EXP001_checkout_redesign,C101043,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C113467,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C100843,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C108235,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C112825,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C109427,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C108952,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C100876,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C110139,treatment,2025-06-05,1,5306.73
EXP001_checkout_redesign,C104555,treatment,2025-06-07,1,2263.37
EXP001_checkout_redesign,C105320,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C100581,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C106491,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C111584,control,2025-06-19,0,0.0
EXP001_checkout_redesign,C104364,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C103776,control,2025-06-16,1,3578.98
EXP001_checkout_redesign,C103283,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C113434,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C103386,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C101954,treatment,2025-06-04,1,4480.62
EXP001_checkout_redesign,C105086,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C112443,treatment,2025-06-21,0,0.0
EXP001_checkout_redesign,C110164,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C108338,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C114708,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C111548,treatment,2025-06-11,1,1590.35
EXP001_checkout_redesign,C110169,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C102791,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C108597,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C106667,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C105685,control,2025-06-21,0,0.0
EXP001_checkout_redesign,C104841,control,2025-06-26,1,2463.92
EXP001_checkout_redesign,C113019,treatment,2025-06-13,1,4868.04
EXP001_checkout_redesign,C106425,treatment,2025-06-05,1,5244.22
EXP001_checkout_redesign,C114602,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C111721,treatment,2025-06-20,0,0.0
EXP001_checkout_redesign,C106449,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C114892,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C113740,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C105686,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C110789,control,2025-06-19,1,1324.82
EXP001_checkout_redesign,C109483,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C110045,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C105485,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C100638,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C106056,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C111910,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C105831,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C111820,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C106854,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C112945,treatment,2025-06-17,1,4178.27
EXP001_checkout_redesign,C114594,treatment,2025-06-16,1,3007.31
EXP001_checkout_redesign,C104851,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C111670,control,2025-06-19,0,0.0
EXP001_checkout_redesign,C114638,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C102665,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C104547,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C100799,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C108639,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C103647,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C112948,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C102523,control,2025-06-28,0,0.0
EXP001_checkout_redesign,C103324,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C112472,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C104900,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C100890,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C109958,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C106668,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C109968,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C106318,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C106716,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C111518,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C102682,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C108746,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C105283,control,2025-06-17,1,1128.28
EXP001_checkout_redesign,C105408,treatment,2025-06-17,1,1388.54
EXP001_checkout_redesign,C100503,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C112213,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C101782,control,2025-06-27,1,5590.48
EXP001_checkout_redesign,C113790,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C101138,control,2025-06-11,0,0.0
EXP001_checkout_redesign,C107268,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C112410,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C108076,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C113152,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C110660,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C106634,treatment,2025-06-14,0,0.0
EXP001_checkout_redesign,C108836,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C109320,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C101201,control,2025-06-12,1,2748.18
EXP001_checkout_redesign,C114701,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C101222,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C103710,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C114197,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C102387,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C103194,control,2025-06-04,1,1926.03
EXP001_checkout_redesign,C105042,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C104734,treatment,2025-06-28,0,0.0
EXP001_checkout_redesign,C103663,treatment,2025-06-14,0,0.0
EXP001_checkout_redesign,C101602,treatment,2025-06-14,0,0.0
EXP001_checkout_redesign,C113226,control,2025-06-03,1,1810.44
EXP001_checkout_redesign,C110474,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C112927,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C102593,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C111863,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C109423,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C106507,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C108854,treatment,2025-06-20,0,0.0
EXP001_checkout_redesign,C105566,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C102494,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C107524,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C103561,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C105880,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C110064,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C102820,treatment,2025-06-14,0,0.0
EXP001_checkout_redesign,C110313,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C109206,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C100066,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C105009,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C104181,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C103311,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C110118,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C111826,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C106983,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C102409,control,2025-06-14,1,1602.29
EXP001_checkout_redesign,C112117,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C103024,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C113009,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C112338,treatment,2025-06-07,0,0.0
EXP001_checkout_redesign,C100435,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C114303,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C110499,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C104587,treatment,2025-06-26,1,2166.9
EXP001_checkout_redesign,C112105,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C102942,control,2025-06-21,0,0.0
EXP001_checkout_redesign,C100898,treatment,2025-06-18,1,4330.72
EXP001_checkout_redesign,C111356,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C102311,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C110504,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C111790,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C101927,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C103536,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C108934,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C104834,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C103229,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C112280,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C102606,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C105830,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C103135,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C103326,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C112114,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C103565,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C113375,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C110237,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C111512,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C110909,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C103890,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C114921,treatment,2025-06-20,0,0.0
EXP001_checkout_redesign,C101541,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C104550,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C112073,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C108184,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C114887,control,2025-06-06,1,5926.66
EXP001_checkout_redesign,C102951,treatment,2025-06-14,0,0.0
EXP001_checkout_redesign,C106880,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C103417,control,2025-06-21,0,0.0
EXP001_checkout_redesign,C109301,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C112187,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C114359,control,2025-06-15,1,5224.02
EXP001_checkout_redesign,C111972,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C101028,treatment,2025-06-24,1,1297.58
EXP001_checkout_redesign,C111233,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C100095,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C108195,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C105311,control,2025-06-19,0,0.0
EXP001_checkout_redesign,C114516,control,2025-06-19,1,4196.33
EXP001_checkout_redesign,C101179,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C111431,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C107249,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C103987,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C105389,treatment,2025-06-28,0,0.0
EXP001_checkout_redesign,C103577,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C110837,treatment,2025-06-28,0,0.0
EXP001_checkout_redesign,C113089,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C109109,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C105261,treatment,2025-06-07,0,0.0
EXP001_checkout_redesign,C110221,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C103406,treatment,2025-06-12,1,3225.8
EXP001_checkout_redesign,C111270,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C103735,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C107320,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C106462,control,2025-06-13,1,2508.44
EXP001_checkout_redesign,C108679,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C110915,control,2025-06-04,0,0.0
EXP001_checkout_redesign,C103487,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C108141,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C101472,treatment,2025-06-16,1,5818.51
EXP001_checkout_redesign,C103722,treatment,2025-06-16,1,1790.79
EXP001_checkout_redesign,C114352,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C103474,control,2025-06-11,0,0.0
EXP001_checkout_redesign,C104522,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C114668,treatment,2025-06-09,1,2391.34
EXP001_checkout_redesign,C103686,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C103151,treatment,2025-06-28,0,0.0
EXP001_checkout_redesign,C111346,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C101849,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C109856,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C103479,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C113872,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C100060,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C108334,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C104080,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C112775,treatment,2025-06-25,1,1968.43
EXP001_checkout_redesign,C105987,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C114691,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C109393,treatment,2025-06-13,1,1108.24
EXP001_checkout_redesign,C104110,treatment,2025-06-13,1,4705.66
EXP001_checkout_redesign,C109713,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C109635,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C104474,control,2025-06-11,0,0.0
EXP001_checkout_redesign,C104721,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C114651,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C111564,treatment,2025-06-23,1,2552.86
EXP001_checkout_redesign,C112162,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C104654,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C103958,treatment,2025-06-20,0,0.0
EXP001_checkout_redesign,C105774,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C103019,treatment,2025-06-28,0,0.0
EXP001_checkout_redesign,C109652,control,2025-06-19,0,0.0
EXP001_checkout_redesign,C104753,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C108828,control,2025-06-28,0,0.0
EXP001_checkout_redesign,C105656,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C100655,control,2025-06-19,0,0.0
EXP001_checkout_redesign,C110869,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C109897,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C109184,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C110437,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C114551,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C106148,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C106380,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C102289,control,2025-06-18,0,0.0
EXP001_checkout_redesign,C113687,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C104234,control,2025-06-18,0,0.0
EXP001_checkout_redesign,C100640,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C104287,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C107290,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C104997,treatment,2025-06-16,1,4716.17
EXP001_checkout_redesign,C111759,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C102008,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C103870,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C105166,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C109144,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C111021,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C108532,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C110536,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C109057,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C108909,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C104417,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C106538,control,2025-06-24,1,5824.58
EXP001_checkout_redesign,C114571,control,2025-06-02,1,2907.75
EXP001_checkout_redesign,C109413,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C105022,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C100432,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C107402,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C102814,treatment,2025-06-12,1,2570.97
EXP001_checkout_redesign,C110544,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C106377,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C100088,control,2025-06-29,1,3958.5
EXP001_checkout_redesign,C103840,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C103719,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C104199,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C107422,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C103843,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C104701,treatment,2025-06-21,0,0.0
EXP001_checkout_redesign,C106011,treatment,2025-06-11,1,5499.3
EXP001_checkout_redesign,C102715,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C103448,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C102891,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C106539,treatment,2025-06-07,1,4617.07
EXP001_checkout_redesign,C102413,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C111496,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C101372,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C100289,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C109104,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C108729,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C106139,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C102490,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C105955,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C107980,control,2025-06-08,1,5628.18
EXP001_checkout_redesign,C104617,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C102133,control,2025-06-19,0,0.0
EXP001_checkout_redesign,C107701,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C114862,control,2025-06-24,1,2054.18
EXP001_checkout_redesign,C103876,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C104736,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C101385,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C104692,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C113231,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C105376,control,2025-06-21,0,0.0
EXP001_checkout_redesign,C111385,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C109499,control,2025-06-15,1,3317.54
EXP001_checkout_redesign,C106040,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C105114,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C100223,treatment,2025-06-28,0,0.0
EXP001_checkout_redesign,C102349,treatment,2025-06-20,0,0.0
EXP001_checkout_redesign,C111339,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C100675,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C101038,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C104141,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C100629,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C106975,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C106420,control,2025-06-19,0,0.0
EXP001_checkout_redesign,C111975,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C102064,control,2025-06-01,1,4253.6
EXP001_checkout_redesign,C101085,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C111755,control,2025-06-11,0,0.0
EXP001_checkout_redesign,C109734,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C112661,control,2025-06-23,1,3472.74
EXP001_checkout_redesign,C108001,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C102104,control,2025-06-04,0,0.0
EXP001_checkout_redesign,C113118,control,2025-06-21,1,5921.11
EXP001_checkout_redesign,C111636,treatment,2025-06-14,0,0.0
EXP001_checkout_redesign,C100913,control,2025-06-21,1,997.4
EXP001_checkout_redesign,C104946,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C111421,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C113436,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C106053,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C101238,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C112077,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C113573,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C110319,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C106617,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C108205,treatment,2025-06-14,1,4504.31
EXP001_checkout_redesign,C109829,control,2025-06-30,1,2086.19
EXP001_checkout_redesign,C106410,treatment,2025-06-02,1,3210.38
EXP001_checkout_redesign,C105740,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C107737,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C112023,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C114977,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C114379,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C104320,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C111419,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C114944,treatment,2025-06-23,0,0.0
EXP001_checkout_redesign,C102808,treatment,2025-06-06,1,4869.72
EXP001_checkout_redesign,C112085,control,2025-06-21,1,3311.74
EXP001_checkout_redesign,C110463,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C104878,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C112734,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C112933,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C112110,control,2025-06-21,0,0.0
EXP001_checkout_redesign,C104062,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C106166,treatment,2025-06-21,1,2447.06
EXP001_checkout_redesign,C103382,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C106310,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C113890,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C101949,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C105412,control,2025-06-18,0,0.0
EXP001_checkout_redesign,C103605,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C114766,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C105223,control,2025-06-09,1,3099.34
EXP001_checkout_redesign,C101370,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C101727,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C111135,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C106015,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C106896,control,2025-06-08,1,4736.66
EXP001_checkout_redesign,C111168,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C100445,treatment,2025-06-08,1,5060.98
EXP001_checkout_redesign,C107592,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C108505,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C106188,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C109901,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C114671,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C114612,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C107664,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C103801,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C114070,treatment,2025-06-23,0,0.0
EXP001_checkout_redesign,C103901,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C108774,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C107401,treatment,2025-06-08,1,3357.53
EXP001_checkout_redesign,C113807,control,2025-06-11,0,0.0
EXP001_checkout_redesign,C113049,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C108484,treatment,2025-06-11,0,0.0
