order_item_id,order_id,product_id,quantity,unit_price
OI111138,O555956,P2355,1,10195.01
OI111139,O555957,P2526,1,3342.89
OI111140,O555957,P2073,1,13696.43
OI111141,O555958,P2144,1,6780.36
OI111142,O555958,P2533,1,20219.13
OI111143,O555958,P2622,1,226.39
OI111144,O555959,P2362,1,8899.79
OI111145,O555959,P2043,1,8318.67
OI111146,O555960,P2017,1,19588.87
OI111147,O555961,P2643,1,15244.53
OI111148,O555961,P2319,1,15937.74
OI111149,O555961,P2148,1,20254.03
OI111150,O555961,P2740,1,9842.88
OI111151,O555962,P2424,1,9764.37
OI111152,O555963,P2148,1,18742.66
OI111153,O555963,P2157,1,1432.91
OI111154,O555964,P2757,1,8246.14
OI111155,O555965,P2523,1,4260.86
OI111156,O555965,P2089,1,4474.15
OI111157,O555965,P2562,1,18520.97
OI111158,O555966,P2202,1,186.26
OI111159,O555967,P2308,1,18782.02
OI111160,O555967,P2546,1,5924.9
OI111161,O555968,P2406,1,15645.26
OI111162,O555969,P2407,1,2655.15
OI111163,O555970,P2753,1,20900.1
OI111164,O555970,P2002,1,16274.87
OI111165,O555970,P2532,1,8372.12
OI111166,O555971,P2182,1,350.08
OI111167,O555971,P2054,1,490.72
OI111168,O555972,P2651,1,2604.31
OI111169,O555973,P2103,1,13920.53
OI111170,O555973,P2029,1,13781.34
OI111171,O555974,P2705,1,16584.05
OI111172,O555975,P2297,1,5619.93
OI111173,O555975,P2301,1,10488.22
OI111174,O555976,P2544,1,18473.43
OI111175,O555977,P2477,2,9640.62
OI111176,O555978,P2003,1,12418.16
OI111177,O555978,P2727,3,13869.5
OI111178,O555979,P2590,1,15401.44
OI111179,O555979,P2157,1,1388.41
OI111180,O555980,P2612,1,15211.83
OI111181,O555980,P2315,1,16931.25
OI111182,O555981,P2107,1,7651.54
OI111183,O555982,P2688,1,1442.5
OI111184,O555983,P2715,1,17109.43
OI111185,O555984,P2734,3,20559.01
OI111186,O555984,P2351,1,17760.47
OI111187,O555985,P2597,1,13149.85
OI111188,O555985,P2030,1,12766.64
OI111189,O555985,P2499,1,15168.12
OI111190,O555985,P2168,1,11846.18
OI111191,O555986,P2144,1,6840.1
OI111192,O555986,P2229,1,6924.72
OI111193,O555987,P2479,1,3883.51
OI111194,O555987,P2155,1,6797.37
OI111195,O555988,P2361,1,10668.08
OI111196,O555988,P2182,1,330.87
OI111197,O555989,P2350,1,1456.76
OI111198,O555989,P2640,1,18629.23
OI111199,O555990,P2621,3,7245.99
OI111200,O555991,P2313,1,10398.37
OI111201,O555991,P2462,1,11344.98
OI111202,O555992,P2523,1,3998.45
OI111203,O555992,P2382,2,13201.93
OI111204,O555993,P2445,1,11224.28
OI111205,O555993,P2724,1,11103.34
OI111206,O555994,P2336,1,6188.43
OI111207,O555995,P2249,1,14248.18
OI111208,O555996,P2103,1,14471.93
OI111209,O555997,P2640,2,18398.01
OI111210,O555998,P2117,1,15110.88
OI111211,O555998,P2757,1,8159.49
OI111212,O555999,P2068,1,16520.7
OI111213,O555999,P2290,1,16764.11
OI111214,O556000,P2509,1,2497.8
OI111215,O556000,P2647,1,20281.53
OI111216,O556001,P2505,1,14869.86
OI111217,O556001,P2310,1,434.35
OI111218,O556002,P2267,1,5262.03
OI111219,O556003,P2583,1,17646.3
OI111220,O556004,P2180,1,14173.81
OI111221,O556004,P2452,2,12606.05
OI111222,O556004,P2346,1,5982.18
OI111223,O556004,P2565,1,6579.12
OI111224,O556005,P2384,1,7130.04
OI111225,O556006,P2464,1,19104.28
OI111226,O556006,P2177,1,15254.91
OI111227,O556007,P2317,1,2345.02
OI111228,O556007,P2095,1,15729.34
OI111229,O556008,P2333,3,14198.86
OI111230,O556008,P2031,1,9196.27
OI111231,O556009,P2561,1,20790.21
OI111232,O556009,P2106,2,14491.73
OI111233,O556010,P2664,1,6042.09
OI111234,O556010,P2563,1,12255.57
OI111235,O556011,P2028,1,611.72
OI111236,O556011,P2404,1,9978.63
OI111237,O556011,P2491,1,15383.39
OI111238,O556011,P2580,1,12493.97
OI111239,O556012,P2197,1,11444.63
OI111240,O556012,P2042,1,15061.89
OI111241,O556013,P2747,1,8887.56
OI111242,O556013,P2566,1,9206.05
OI111243,O556014,P2229,1,6468.16
OI111244,O556015,P2103,1,14372.02
OI111245,O556015,P2422,1,12799.98
OI111246,O556016,P2414,1,6627.18
OI111247,O556016,P2735,1,8405.34
OI111248,O556017,P2662,1,7123.66
OI111249,O556017,P2630,1,6085.2
OI111250,O556018,P2407,1,2654.52
OI111251,O556018,P2312,1,14854.56
OI111252,O556019,P2046,1,14651.26
OI111253,O556019,P2638,1,19247.77
OI111254,O556020,P2649,1,1347.93
OI111255,O556021,P2173,1,9634.68
OI111256,O556022,P2553,1,12643.16
OI111257,O556022,P2464,3,19783.1
OI111258,O556023,P2082,1,17054.87
OI111259,O556024,P2496,2,4272.47
OI111260,O556024,P2085,1,14254.79
OI111261,O556024,P2474,1,1469.43
OI111262,O556024,P2304,1,16252.77
OI111263,O556024,P2007,1,18526.88
OI111264,O556025,P2152,1,4147.24
OI111265,O556025,P2402,1,3359.11
OI111266,O556026,P2381,1,16337.5
OI111267,O556026,P2142,1,5728.5
OI111268,O556026,P2639,1,7205.55
OI111269,O556027,P2054,1,501.88
OI111270,O556027,P2227,1,6087.99
OI111271,O556027,P2459,1,12458.64
OI111272,O556028,P2271,1,18878.28
OI111273,O556029,P2473,1,16796.7
OI111274,O556029,P2553,3,12608.06
OI111275,O556029,P2565,1,6450.51
OI111276,O556029,P2581,1,4533.33
OI111277,O556030,P2376,1,798.32
OI111278,O556031,P2063,1,18320.89
OI111279,O556032,P2214,1,20111.26
OI111280,O556032,P2239,1,17833.05
OI111281,O556032,P2464,1,18357.12
OI111282,O556033,P2625,1,2075.0
OI111283,O556033,P2781,1,4522.25
OI111284,O556033,P2067,1,0.0
OI111285,O556033,P2079,1,9196.15
OI111286,O556033,P2684,3,19376.33
OI111287,O556034,P2072,1,6190.42
OI111288,O556035,P2289,1,1654.29
OI111289,O556035,P2576,1,10772.03
OI111290,O556035,P2409,1,14846.93
OI111291,O556036,P2080,3,4353.25
OI111292,O556036,P2176,1,4723.99
OI111293,O556037,P2432,3,1125.14
OI111294,O556037,P2069,1,19782.64
OI111295,O556037,P2528,1,3669.25
OI111296,O556038,P2342,1,18255.32
OI111297,O556039,P2491,1,15990.3
OI111298,O556039,P2071,1,19457.77
OI111299,O556040,P2728,1,6581.41
OI111300,O556041,P2338,1,4781.17
OI111301,O556041,P2623,1,3323.03
OI111302,O556041,P2350,1,1439.67
OI111303,O556041,P2655,1,11977.88
OI111304,O556042,P2638,1,17913.31
OI111305,O556042,P2397,1,8073.06
OI111306,O556042,P2399,2,3317.82
OI111307,O556042,P2622,3,224.64
OI111308,O556043,P2273,1,15752.73
OI111309,O556043,P2253,1,13879.7
OI111310,O556043,P2464,1,19465.41
OI111311,O556044,P2023,2,6705.97
OI111312,O556044,P2637,1,8899.8
OI111313,O556045,P2143,1,15032.8
OI111314,O556046,P2358,1,10950.77
OI111315,O556047,P2710,1,871.78
OI111316,O556048,P2266,3,15887.67
OI111317,O556048,P2725,3,8102.04
OI111318,O556048,P2591,2,3911.56
OI111319,O556049,P2289,1,1590.78
OI111320,O556049,P2168,2,11432.92
OI111321,O556049,P2086,1,19837.5
OI111322,O556050,P2458,1,9075.35
OI111323,O556051,P2393,1,11397.28
OI111324,O556052,P2089,1,4265.35
OI111325,O556053,P2146,1,7271.13
OI111326,O556054,P2604,1,5031.0
OI111327,O556054,P2454,1,4442.86
OI111328,O556054,P2486,1,13545.25
OI111329,O556054,P2078,1,17546.76
OI111330,O556055,P2615,1,17925.32
OI111331,O556055,P2674,1,2584.4
OI111332,O556055,P2057,1,11502.44
OI111333,O556056,P2687,1,3060.82
OI111334,O556056,P2619,1,5345.85
OI111335,O556057,P2670,1,15942.95
OI111336,O556057,P2648,1,149.59
OI111337,O556057,P2496,1,4133.05
OI111338,O556058,P2551,1,7549.91
OI111339,O556058,P2124,1,15906.25
OI111340,O556058,P2277,1,11116.6
OI111341,O556058,P2503,1,13255.98
OI111342,O556059,P2583,1,17490.2
OI111343,O556060,P2461,1,12391.51
OI111344,O556061,P2121,1,18014.6
OI111345,O556062,P2455,1,2160.31
OI111346,O556062,P2469,1,101.31
OI111347,O556063,P2234,1,3921.59
OI111348,O556063,P2373,1,13584.42
OI111349,O556063,P2255,1,11826.65
OI111350,O556064,P2778,1,7387.95
OI111351,O556064,P2012,1,8964.34
OI111352,O556064,P2569,2,8167.57
OI111353,O556064,P2568,1,14616.47
OI111354,O556065,P2788,1,18898.61
OI111355,O556066,P2422,1,12481.18
OI111356,O556066,P2363,1,13958.88
OI111357,O556067,P2363,1,13944.73
OI111358,O556068,P2561,1,19103.4
OI111359,O556068,P2472,1,13571.6
OI111360,O556069,P2124,1,15735.59
OI111361,O556069,P2787,1,15572.95
OI111362,O556070,P2580,1,11606.24
OI111363,O556071,P2459,1,13103.08
OI111364,O556071,P2490,1,4901.79
OI111365,O556071,P2015,1,5720.73
OI111366,O556072,P2104,2,14092.62
OI111367,O556072,P2732,1,17502.24
OI111368,O556073,P2693,2,8754.48
OI111369,O556073,P2247,1,8662.53
OI111370,O556074,P2095,1,14980.3
OI111371,O556075,P2138,1,9362.57
OI111372,O556075,P2109,1,1687.24
OI111373,O556076,P2136,1,4531.55
OI111374,O556077,P2414,1,6878.76
OI111375,O556077,P2501,1,6336.45
OI111376,O556078,P2157,1,1402.76
OI111377,O556079,P2481,1,17597.77
OI111378,O556079,P2368,1,16727.15
OI111379,O556080,P2016,1,10211.28
OI111380,O556080,P2558,1,1808.71
OI111381,O556080,P2615,1,18384.41
OI111382,O556081,P2472,3,14244.32
OI111383,O556081,P2759,1,13231.82
OI111384,O556082,P2320,1,1460.44
OI111385,O556082,P2717,1,876.93
OI111386,O556082,P2002,1,17577.27
OI111387,O556083,P2250,3,7267.14
OI111388,O556084,P2226,1,12942.12
OI111389,O556084,P2398,1,15260.31
OI111390,O556085,P2131,1,2631.18
OI111391,O556085,P2403,1,16408.1
OI111392,O556086,P2245,1,338.73
OI111393,O556086,P2469,1,101.93
OI111394,O556086,P2525,1,9830.14
OI111395,O556087,P2749,2,8427.5
OI111396,O556087,P2075,1,9333.73
OI111397,O556088,P2581,1,4970.4
OI111398,O556088,P2348,1,12695.61
OI111399,O556089,P2351,1,18955.0
OI111400,O556090,P2561,1,20292.36
OI111401,O556091,P2560,1,9445.05
OI111402,O556091,P2021,1,7921.45
OI111403,O556092,P2783,3,15201.31
OI111404,O556093,P2676,1,15830.44
OI111405,O556093,P2288,1,10612.44
OI111406,O556094,P2049,2,11621.34
OI111407,O556094,P2466,1,7267.36
OI111408,O556095,P2352,1,13046.5
OI111409,O556095,P2664,1,6011.57
OI111410,O556096,P2656,1,17539.77
OI111411,O556096,P2232,1,3063.93
OI111412,O556096,P2574,1,20342.6
OI111413,O556096,P2552,1,10314.25
OI111414,O556097,P2740,1,9231.67
OI111415,O556097,P2224,2,12808.96
OI111416,O556098,P2706,2,14450.66
OI111417,O556098,P2565,1,6669.1
OI111418,O556099,P2089,1,4142.17
OI111419,O556100,P2728,1,6605.75
OI111420,O556101,P2771,1,7344.61
OI111421,O556102,P2220,3,912.12
OI111422,O556103,P2078,1,17298.78
OI111423,O556103,P2632,1,13924.65
OI111424,O556104,P2532,1,8313.3
OI111425,O556104,P2004,2,15145.44
OI111426,O556105,P2694,1,18917.88
OI111427,O556106,P2232,1,2856.32
OI111428,O556106,P2590,1,15433.78
OI111429,O556107,P2318,1,12429.25
OI111430,O556107,P2246,1,3383.6
OI111431,O556107,P2128,1,16430.45
OI111432,O556108,P2318,1,11596.88
OI111433,O556108,P2536,1,7366.28
OI111434,O556108,P2791,1,13841.0
OI111435,O556109,P2116,1,14776.6
OI111436,O556110,P2229,1,6981.06
OI111437,O556111,P2344,1,19247.27
OI111438,O556112,P2076,1,5108.94
OI111439,O556112,P2635,1,4277.32
OI111440,O556112,P2598,1,13515.03
OI111441,O556113,P2658,1,19058.68
OI111442,O556113,P2672,1,1702.41
OI111443,O556113,P2601,2,12032.54
OI111444,O556114,P2125,1,3174.5
OI111445,O556114,P2721,2,2666.91
OI111446,O556115,P2282,1,9636.06
OI111447,O556116,P2053,1,13661.66
OI111448,O556116,P2501,1,6652.42
OI111449,O556117,P2260,1,2397.66
OI111450,O556117,P2361,2,10211.62
OI111451,O556118,P2679,1,5391.3
OI111452,O556118,P2603,2,12091.84
OI111453,O556119,P2317,1,2449.74
OI111454,O556119,P2431,1,2809.63
OI111455,O556120,P2109,1,1741.4
OI111456,O556120,P2310,1,397.41
OI111457,O556120,P2363,1,14774.32
OI111458,O556121,P2536,1,6979.35
OI111459,O556121,P2311,1,10042.45
OI111460,O556122,P2228,1,8174.83
OI111461,O556122,P2402,1,3395.2
OI111462,O556123,P2763,1,13443.76
OI111463,O556123,P2258,1,9110.45
OI111464,O556124,P2386,1,3402.62
OI111465,O556124,P2020,1,698.21
OI111466,O556125,P2646,1,12061.58
OI111467,O556125,P2495,1,9013.22
OI111468,O556126,P2008,2,8110.84
OI111469,O556126,P2395,1,6406.2
OI111470,O556127,P2588,1,1783.27
OI111471,O556128,P2139,1,7333.12
OI111472,O556128,P2433,1,314.22
OI111473,O556128,P2330,1,11516.57
OI111474,O556128,P2777,1,1928.22
OI111475,O556129,P2193,1,6546.88
OI111476,O556130,P2417,1,15831.19
OI111477,O556131,P2782,1,1948.31
OI111478,O556132,P2548,1,14316.19
OI111479,O556132,P2408,1,17714.53
OI111480,O556132,P2002,1,17305.43
OI111481,O556132,P2546,1,6007.49
OI111482,O556133,P2275,1,2129.69
OI111483,O556133,P2783,1,15751.69
OI111484,O556134,P2078,1,17238.17
OI111485,O556135,P2262,1,13892.34
OI111486,O556135,P2685,1,1976.29
OI111487,O556135,P2753,2,19372.81
OI111488,O556136,P2118,1,9027.18
OI111489,O556136,P2289,1,1677.64
OI111490,O556137,P2181,1,12207.7
OI111491,O556137,P2669,1,4073.21
OI111492,O556138,P2644,1,4522.64
OI111493,O556138,P2692,1,14113.57
OI111494,O556139,P2728,1,6511.6
OI111495,O556140,P2299,1,12144.97
OI111496,O556140,P2568,1,13999.21
OI111497,O556140,P2307,1,4719.91
OI111498,O556141,P2701,1,8228.61
OI111499,O556141,P2366,1,3940.75
OI111500,O556142,P2104,1,14120.6
OI111501,O556142,P2278,1,192.14
OI111502,O556142,P2733,1,16355.63
OI111503,O556143,P2698,1,14329.33
OI111504,O556144,P2619,1,5533.34
OI111505,O556144,P2223,1,4576.0
OI111506,O556145,P2336,1,6296.15
OI111507,O556145,P2472,1,13307.76
OI111508,O556146,P2407,1,2666.77
OI111509,O556147,P2562,1,17557.4
OI111510,O556147,P2686,2,11395.65
OI111511,O556147,P2041,1,17951.07
OI111512,O556148,P2374,1,1463.66
OI111513,O556149,P2342,1,17307.31
OI111514,O556149,P2234,2,3731.04
OI111515,O556149,P2364,1,11749.57
OI111516,O556150,P2423,1,17205.21
OI111517,O556150,P2352,3,12973.56
OI111518,O556151,P2738,1,3565.88
OI111519,O556152,P2701,1,8395.02
OI111520,O556153,P2046,1,15242.04
OI111521,O556154,P2679,1,5289.96
OI111522,O556154,P2489,1,7715.31
OI111523,O556155,P2057,1,11660.44
OI111524,O556155,P2317,2,2515.21
OI111525,O556155,P2646,1,11392.49
OI111526,O556156,P2487,1,8058.64
OI111527,O556156,P2292,1,16771.49
OI111528,O556157,P2709,1,9002.85
OI111529,O556157,P2004,1,15262.74
OI111530,O556158,P2714,1,13854.35
OI111531,O556158,P2728,1,6645.27
OI111532,O556159,P2585,1,10744.22
OI111533,O556159,P2263,1,9027.22
OI111534,O556159,P2202,2,184.37
OI111535,O556159,P2182,3,365.64
OI111536,O556160,P2281,1,7014.5
OI111537,O556160,P2037,1,7626.87
OI111538,O556160,P2366,1,4020.61
OI111539,O556161,P2116,1,13945.36
OI111540,O556162,P2701,1,7906.34
OI111541,O556162,P2564,1,11460.67
OI111542,O556162,P2033,1,13407.85
OI111543,O556162,P2391,1,3772.04
OI111544,O556162,P2549,1,18901.23
OI111545,O556163,P2271,1,18356.81
OI111546,O556163,P2607,1,10941.03
OI111547,O556164,P2500,1,11663.81
OI111548,O556165,P2204,1,3807.36
OI111549,O556166,P2006,1,9088.64
OI111550,O556166,P2761,1,13130.56
OI111551,O556166,P2345,1,449.21
OI111552,O556167,P2266,1,15983.84
OI111553,O556167,P2110,1,4610.95
OI111554,O556168,P2157,1,1438.38
OI111555,O556169,P2251,1,19822.7
OI111556,O556170,P2646,1,11549.17
OI111557,O556170,P2690,1,4206.55
OI111558,O556170,P2238,1,10261.65
OI111559,O556171,P2556,1,4730.4
OI111560,O556171,P2750,1,8591.65
OI111561,O556172,P2046,1,15912.66
OI111562,O556172,P2710,1,896.37
OI111563,O556173,P2712,2,11862.83
OI111564,O556173,P2608,1,1238.43
OI111565,O556174,P2285,1,12370.67
OI111566,O556175,P2498,1,18595.71
OI111567,O556175,P2233,1,14820.14
OI111568,O556175,P2688,2,1561.75
OI111569,O556176,P2241,3,12332.63
OI111570,O556177,P2190,1,7323.48
OI111571,O556177,P2798,1,17590.26
OI111572,O556178,P2183,1,6353.81
OI111573,O556178,P2641,1,6904.46
OI111574,O556179,P2680,1,13259.71
OI111575,O556180,P2611,1,2981.84
OI111576,O556180,P2741,1,14256.13
OI111577,O556181,P2033,1,13546.25
OI111578,O556181,P2282,1,9203.85
OI111579,O556182,P2038,1,8876.04
OI111580,O556182,P2702,3,19160.1
OI111581,O556182,P2156,1,13349.91
OI111582,O556183,P2570,1,11232.17
OI111583,O556184,P2779,1,11377.9
OI111584,O556184,P2324,1,4503.52
OI111585,O556185,P2632,1,13826.33
OI111586,O556186,P2777,1,2040.23
OI111587,O556186,P2314,1,10639.09
OI111588,O556187,P2459,1,12978.75
OI111589,O556187,P2523,1,4272.41
OI111590,O556187,P2415,2,10096.16
OI111591,O556188,P2659,1,13811.57
OI111592,O556189,P2078,1,17570.94
OI111593,O556189,P2196,1,14069.66
OI111594,O556190,P2792,1,9003.53
OI111595,O556191,P2692,1,13061.71
OI111596,O556191,P2792,2,8994.91
OI111597,O556191,P2354,1,3175.44
OI111598,O556192,P2379,1,16507.23
OI111599,O556192,P2164,1,13677.27
OI111600,O556193,P2454,1,4283.93
OI111601,O556193,P2642,1,4388.64
OI111602,O556194,P2660,1,1297.35
OI111603,O556195,P2290,1,17472.58
OI111604,O556195,P2666,3,0.0
OI111605,O556195,P2537,1,3033.29
OI111606,O556196,P2547,1,10696.29
OI111607,O556197,P2123,1,19556.2
OI111608,O556198,P2734,1,21188.28
OI111609,O556199,P2159,2,4557.56
OI111610,O556199,P2713,1,8624.76
OI111611,O556200,P2138,1,8951.67
OI111612,O556200,P2208,1,997.44
OI111613,O556201,P2532,1,8849.51
OI111614,O556202,P2099,1,10735.66
OI111615,O556203,P2007,2,18586.86
OI111616,O556203,P2711,1,522.1
OI111617,O556204,P2101,3,17681.13
OI111618,O556205,P2085,1,14595.19
OI111619,O556205,P2556,1,4613.81
OI111620,O556206,P2552,1,10275.11
OI111621,O556206,P2263,1,9049.64
OI111622,O556206,P2054,1,534.28
OI111623,O556206,P2045,1,15818.98
OI111624,O556207,P2725,1,8581.89
OI111625,O556207,P2644,1,4618.77
OI111626,O556208,P2507,1,504.04
OI111627,O556208,P2723,2,7064.71
OI111628,O556209,P2704,1,2085.11
OI111629,O556210,P2717,3,934.22
OI111630,O556211,P2524,1,3101.91
OI111631,O556212,P2268,1,15705.45
OI111632,O556212,P2776,1,15193.63
OI111633,O556213,P2021,1,8191.84
OI111634,O556213,P2710,1,881.46
OI111635,O556213,P2776,1,15863.83
OI111636,O556214,P2188,1,9908.02
OI111637,O556214,P2635,1,4331.71
OI111638,O556215,P2295,1,17504.47
OI111639,O556215,P2070,1,18100.46
OI111640,O556215,P2447,1,7519.87
OI111641,O556215,P2301,1,10230.63
OI111642,O556216,P2011,1,18675.17
OI111643,O556217,P2478,1,8998.67
OI111644,O556218,P2097,1,13028.25
OI111645,O556219,P2453,1,18266.33
OI111646,O556219,P2380,1,8355.99
OI111647,O556219,P2121,1,17678.79
OI111648,O556220,P2354,1,3202.7
OI111649,O556221,P2218,1,18758.15
OI111650,O556222,P2646,1,11391.92
OI111651,O556223,P2068,1,16038.98
OI111652,O556223,P2368,1,16015.53
OI111653,O556223,P2630,1,5954.27
OI111654,O556224,P2572,1,15955.67
OI111655,O556224,P2794,1,12783.35
OI111656,O556225,P2284,1,15937.48
OI111657,O556226,P2196,1,14411.91
OI111658,O556226,P2749,1,8709.61
OI111659,O556226,P2149,1,8262.73
OI111660,O556227,P2092,1,3154.18
OI111661,O556227,P2533,1,19955.76
OI111662,O556228,P2301,2,10272.1
OI111663,O556229,P2039,2,9737.94
OI111664,O556229,P2490,2,5043.49
OI111665,O556230,P2766,3,6824.48
OI111666,O556230,P2082,1,16779.01
OI111667,O556230,P2477,1,10617.45
OI111668,O556230,P2530,1,4745.73
OI111669,O556231,P2585,1,10270.16
OI111670,O556232,P2194,1,4462.19
OI111671,O556232,P2500,1,11206.87
OI111672,O556233,P2103,1,14643.64
OI111673,O556234,P2702,1,18176.05
OI111674,O556235,P2766,1,6658.61
OI111675,O556235,P2754,1,5009.62
OI111676,O556235,P2604,1,5037.34
OI111677,O556236,P2351,1,18368.43
OI111678,O556236,P2445,1,11839.55
OI111679,O556236,P2462,1,10443.47
OI111680,O556236,P2035,1,14452.27
OI111681,O556236,P2391,1,3668.47
OI111682,O556237,P2420,1,4933.29
OI111683,O556237,P2331,1,15376.01
OI111684,O556238,P2668,1,13824.85
OI111685,O556238,P2443,1,1835.91
OI111686,O556239,P2761,1,13190.35
OI111687,O556240,P2637,1,9362.7
OI111688,O556240,P2473,1,16420.6
OI111689,O556241,P2668,1,15014.97
OI111690,O556242,P2023,2,6457.91
OI111691,O556242,P2275,1,2126.05
OI111692,O556242,P2120,3,400.54
OI111693,O556243,P2191,1,2047.0
OI111694,O556243,P2128,1,17780.82
OI111695,O556244,P2109,1,1729.7
OI111696,O556244,P2320,1,1524.57
OI111697,O556244,P2782,1,1965.36
OI111698,O556245,P2125,1,2952.3
OI111699,O556246,P2225,1,1571.89
OI111700,O556247,P2582,1,15533.11
OI111701,O556247,P2302,1,14031.54
OI111702,O556248,P2081,3,241.37
OI111703,O556249,P2072,1,5999.32
OI111704,O556249,P2434,1,12657.02
OI111705,O556250,P2490,1,4952.8
OI111706,O556251,P2356,1,16373.45
OI111707,O556251,P2108,1,8643.02
OI111708,O556251,P2194,1,4654.23
OI111709,O556251,P2699,1,7549.51
OI111710,O556252,P2434,1,12208.91
OI111711,O556252,P2384,1,6679.88
OI111712,O556253,P2236,1,10339.84
OI111713,O556253,P2314,1,11198.51
OI111714,O556254,P2059,1,3627.0
OI111715,O556255,P2218,1,18646.12
OI111716,O556255,P2659,3,13579.73
OI111717,O556256,P2642,1,4565.4
OI111718,O556256,P2640,1,19365.16
OI111719,O556257,P2663,1,16597.34
OI111720,O556258,P2728,1,6545.98
OI111721,O556258,P2464,1,18274.96
OI111722,O556258,P2619,1,5731.83
OI111723,O556259,P2501,1,6609.11
OI111724,O556260,P2346,1,6158.28
OI111725,O556260,P2779,1,10774.28
OI111726,O556261,P2335,1,4654.78
OI111727,O556262,P2763,2,14253.11
OI111728,O556262,P2474,1,1491.23
OI111729,O556263,P2201,1,19033.57
OI111730,O556264,P2134,1,4149.23
OI111731,O556265,P2081,1,242.86
OI111732,O556265,P2366,1,3716.93
OI111733,O556266,P2640,1,19627.97
OI111734,O556266,P2205,2,11380.4
OI111735,O556267,P2096,1,6594.28
OI111736,O556268,P2328,1,5773.85
OI111737,O556268,P2363,1,14136.96
OI111738,O556268,P2089,1,4403.85
OI111739,O556268,P2734,1,19503.32
OI111740,O556269,P2024,1,3267.81
OI111741,O556270,P2556,1,4632.42
OI111742,O556270,P2307,1,4583.58
OI111743,O556271,P2735,1,9283.96
OI111744,O556271,P2388,1,8717.06
OI111745,O556272,P2097,1,13103.18
OI111746,O556272,P2498,1,19246.2
OI111747,O556273,P2079,1,8969.11
OI111748,O556274,P2272,1,15505.04
OI111749,O556274,P2486,1,13579.95
OI111750,O556275,P2567,1,4818.3
OI111751,O556275,P2752,1,6368.51
OI111752,O556276,P2074,1,12557.99
OI111753,O556277,P2568,1,14411.88
OI111754,O556278,P2293,1,18444.21
OI111755,O556279,P2094,1,1146.12
OI111756,O556280,P2772,1,13117.09
OI111757,O556281,P2124,1,16202.33
OI111758,O556282,P2570,1,10727.99
OI111759,O556283,P2547,1,9866.91
OI111760,O556284,P2195,3,4755.95
OI111761,O556285,P2292,3,17296.95
OI111762,O556285,P2756,1,10505.09
OI111763,O556285,P2487,1,7591.4
OI111764,O556286,P2523,1,4271.44
OI111765,O556286,P2586,1,6270.83
OI111766,O556287,P2073,1,13305.69
OI111767,O556287,P2778,1,7664.76
OI111768,O556287,P2682,1,6156.94
OI111769,O556287,P2045,1,16216.41
OI111770,O556288,P2099,1,10574.99
OI111771,O556288,P2700,1,3886.9
OI111772,O556289,P2480,1,13564.4
OI111773,O556290,P2546,1,6198.65
OI111774,O556290,P2292,1,17432.06
OI111775,O556291,P2694,1,19386.13
OI111776,O556291,P2181,1,11830.98
OI111777,O556291,P2280,1,2881.07
OI111778,O556291,P2152,1,4175.66
OI111779,O556292,P2517,1,8373.94
OI111780,O556292,P2225,1,1616.45
OI111781,O556293,P2040,1,7008.59
OI111782,O556294,P2672,1,1793.86
OI111783,O556294,P2644,3,4309.71
OI111784,O556295,P2129,1,10600.7
OI111785,O556295,P2311,1,10551.6
OI111786,O556295,P2186,1,15239.92
OI111787,O556295,P2794,1,13167.41
OI111788,O556295,P2786,1,16591.31
OI111789,O556296,P2144,1,6352.2
OI111790,O556297,P2390,1,15440.36
OI111791,O556297,P2226,1,13280.55
OI111792,O556297,P2224,1,12496.4
OI111793,O556298,P2238,1,9412.66
OI111794,O556298,P2235,1,8143.79
OI111795,O556298,P2254,2,1391.29
OI111796,O556298,P2518,1,8411.44
OI111797,O556298,P2230,1,18625.28
OI111798,O556299,P2043,1,8262.57
OI111799,O556299,P2552,1,10833.84
OI111800,O556300,P2731,1,728.15
OI111801,O556300,P2337,1,596.36
OI111802,O556300,P2068,1,17126.04
OI111803,O556300,P2022,1,9717.41
OI111804,O556301,P2126,1,7899.27
OI111805,O556302,P2617,1,2975.83
OI111806,O556302,P2157,1,1416.66
OI111807,O556303,P2168,1,11436.86
OI111808,O556304,P2319,3,14599.86
OI111809,O556305,P2549,1,18596.44
OI111810,O556306,P2183,3,6248.82
OI111811,O556306,P2033,1,13150.66
OI111812,O556307,P2470,1,5296.12
OI111813,O556307,P2616,1,13430.01
OI111814,O556307,P2530,1,4528.16
OI111815,O556307,P2677,1,14317.1
OI111816,O556307,P2512,1,14260.37
OI111817,O556308,P2029,1,13281.73
OI111818,O556308,P2487,1,7464.46
OI111819,O556308,P2563,1,12757.07
OI111820,O556309,P2296,1,2732.62
OI111821,O556309,P2492,1,4158.55
OI111822,O556309,P2042,1,13938.08
OI111823,O556310,P2741,1,13386.14
OI111824,O556311,P2321,1,15645.92
OI111825,O556311,P2534,1,0.0
OI111826,O556312,P2224,1,12871.39
OI111827,O556312,P2033,1,13318.09
OI111828,O556312,P2553,1,11910.27
OI111829,O556313,P2157,1,1515.88
OI111830,O556314,P2020,1,755.86
OI111831,O556314,P2009,1,507.49
OI111832,O556314,P2460,1,7067.74
OI111833,O556314,P2556,1,4822.56
OI111834,O556315,P2321,1,16632.93
OI111835,O556316,P2265,1,10140.53
OI111836,O556317,P2230,1,20255.96
OI111837,O556318,P2135,1,17437.8
