order_id,customer_id,order_date,order_status,payment_method,discount,shipping_cost
O556620,C104242,2025-09-18 13:39:34,Returned,Net Banking,0.15,0.0
O556621,C102832,2025-06-28 18:10:02,Completed,Wallet,0.05,99.0
O556622,C107583,2025-08-10 15:28:10,Completed,UPI,0.0,49.0
O556623,C101193,2025-01-17 14:09:20,Completed,debit card,0.0,99.0
O556624,C111145,2024-01-23 23:59:31,Completed,Debit Card,0.0,49.0
O556625,C101949,2025-09-02 07:53:36,Completed,Credit Card,0.0,49.0
O556626,C114268,2024-09-25 10:44:30,Completed,UPI,0.2,99.0
O556627,C112653,2025-10-18 12:21:44,Pending,Credit Card,0.15,149.0
O556628,C114611,2025-07-14 14:53:02,Pending,Debit Card,0.0,149.0
O556629,C100611,2025-12-28 07:45:15,Cancelled,Credit Card,0.0,149.0
O556630,C103121,2024-12-26 23:03:54,Completed,Net Banking,0.2,49.0
O556631,C114480,2025-12-31 02:32:02,Completed,Credit Card,0.05,149.0
O556632,C114866,2025-12-23 08:05:28,Returned,Net Banking,0.2,99.0
O556633,C104273,2025-07-16 22:48:02,Completed,UPI,0.15,149.0
O556634,C109011,2024-12-06 18:54:43,Completed,Credit Card,,99.0
O556635,C103161,2025-11-19 05:18:23,Pending,Credit Card,,0.0
O556636,C113459,2025-12-02 11:02:43,Completed,UPI,0.0,149.0
O556637,C102110,2025-07-29 09:58:30,Returned,Net Banking,0.0,49.0
O556638,C110334,2025-01-18 14:55:48,Completed,Net Banking,0.2,49.0
O556639,C104440,2025-08-31 00:20:36,Pending,Debit Card,0.1,49.0
O556640,C105688,2025-12-15 15:18:34,Returned,UPI,0.0,0.0
O556641,C108280,2025-09-01 04:09:35,Completed,Debit Card,0.0,49.0
O556642,C106482,2025-05-21 23:41:04,Returned,Debit Card,0.0,99.0
O556643,C107915,2025-11-27 01:46:17,Pending,COD,0.15,99.0
O556644,C110206,2025-09-12 10:43:06,Returned,Debit Card,0.1,99.0
O556645,C104522,2025-10-10 02:56:27,Completed,Net Banking,0.15,0.0
O556646,C111109,2025-06-11 12:58:16,Returned,UPI,0.0,99.0
O556647,C106326,2025-01-31 03:12:52,Completed,COD,0.0,99.0
O556648,C100340,2024-06-13 17:15:16,Completed,COD,0.15,99.0
O556649,C112747,2024-10-16 00:31:41,Completed,Credit Card,0.1,99.0
O556650,C104288,2025-09-04 00:42:01,Returned,Net Banking,0.0,0.0
O556651,C112925,2025-11-01 01:01:09,Completed,Credit Card,0.0,149.0
O556652,C111198,2025-04-17 12:57:45,Cancelled,UPI,0.0,0.0
O556653,C106154,2025-12-16 21:49:03,Pending,COD,0.0,99.0
O556654,C109797,2025-07-13 01:28:48,Pending,Debit Card,0.2,0.0
O556655,C114955,2025-12-05 23:57:43,Completed,UPI,0.15,0.0
O556656,C104671,2025-09-02 06:50:56,Pending,Wallet,0.0,0.0
O556657,C106830,2025-02-24 06:03:17,Completed,UPI,0.05,0.0
O556658,C102264,2024-11-29 05:08:19,Pending,Wallet,0.05,0.0
O556659,C113098,2025-10-21 10:46:00,Completed,UPI,0.2,0.0
O556660,C108352,2025-07-20 09:40:16,Completed,Credit Card,0.05,99.0
O556661,C101548,2023-11-26 14:22:17,Returned,Credit Card,0.0,0.0
O556662,C108988,2023-09-03 13:16:27,Cancelled,COD,0.0,
O556663,C107112,2024-11-07 12:27:03,Pending,Wallet,0.0,149.0
O556664,C104670,2025-10-27 17:11:20,Completed,UPI,0.05,49.0
O556665,C100287,2025-06-28 10:34:44,Cancelled,Debit Card,0.0,0.0
O556666,C103314,2025-11-28 19:10:29,Completed,Wallet,0.15,0.0
O556667,C103132,2025-12-24 14:43:58,Completed,Wallet,0.1,99.0
O556668,C110761,2024-06-29 11:29:50,Completed,CREDIT CARD,0.2,0.0
O556669,C103934,2025-09-23 22:32:48,Pending,COD,0.0,149.0
O556670,C114772,2025-05-13 13:45:59,Returned,COD,0.0,99.0
O556671,C102807,2025-10-22 23:56:35,Returned,Credit Card,0.05,99.0
O556672,C113436,2024-05-25 00:28:53,Cancelled,Debit Card,0.1,99.0
O556673,C105538,2025-03-21 08:01:14,Completed,Credit Card,0.2,149.0
O556674,C100932,2025-04-25 18:10:48,Completed,UPI,0.0,99.0
O556675,C112113,2023-10-10 10:25:43,Completed,Net Banking,0.2,149.0
O556676,C109089,2024-08-09 03:22:30,Completed,COD,0.15,99.0
O556677,C112515,2025-06-05 21:07:18,Completed,Wallet,0.0,149.0
O556678,C113504,2023-06-15 06:21:40,Completed,Net Banking,0.0,0.0
O556679,C105872,2025-11-07 22:09:55,Completed,Wallet,0.15,0.0
O556680,C102585,2025-09-26 08:15:19,Completed,wallet,0.0,0.0
O556681,C108818,2025-02-17 14:56:18,Completed,Credit Card,0.0,0.0
O556682,C105867,2024-12-25 07:24:43,Completed,Credit Card,0.0,99.0
O556683,C105854,2025-12-05 09:52:53,Returned,Wallet,0.0,99.0
O556684,C109541,2025-12-30 05:40:58,Completed,UPI,0.2,149.0
O556685,C107658,2025-09-26 02:46:00,Completed,Wallet,0.05,99.0
O556686,C112225,2025-03-30 06:50:10,Returned,Credit Card,0.2,49.0
O556687,C104976,2025-02-15 22:02:08,Pending,COD,0.05,49.0
O556688,C108001,2025-12-17 17:13:45,Returned,UPI,0.15,49.0
O556689,C114548,2025-03-03 04:02:29,Completed,credit card,0.15,0.0
O556690,C101361,2025-10-26 07:36:32,Pending,cod,0.05,49.0
O556691,C104090,2024-08-01 10:05:54,Completed,COD,0.0,0.0
O556692,C101545,2025-12-11 23:46:11,Pending,Debit Card,0.15,0.0
O556693,C100943,2024-12-23 06:35:58,Completed,Debit Card,0.0,149.0
O556694,C100252,2025-01-13 01:49:27,Completed,Debit Card,0.0,0.0
O556695,C105540,2025-07-20 00:32:13,Completed,Net Banking,0.0,99.0
O556696,C112773,2025-11-14 22:16:06,Completed,Wallet,0.0,149.0
O556697,C103685,2024-12-14 12:01:49,Completed,UPI,0.0,49.0
O556698,C104927,2025-05-18 11:17:09,Pending,UPI,0.05,0.0
O556699,C112874,2024-11-02 21:06:00,Completed,COD,0.1,49.0
O556700,C102300,2025-03-11 08:11:09,Completed,Wallet,0.05,0.0
O556701,C103613,2025-10-04 11:17:22,Pending,Wallet,0.15,0.0
O556702,C110716,2025-06-22 03:16:54,Cancelled,COD,0.05,149.0
O556703,C111141,2025-11-14 11:38:33,Completed,Debit Card,0.1,149.0
O556704,C105425,2025-04-19 14:22:38,Pending,Wallet,0.0,149.0
O556705,C100165,2025-09-11 21:05:19,Cancelled,Debit Card,0.2,0.0
O556706,C105799,2024-08-07 22:57:18,Returned,UPI,0.1,149.0
O556707,C110763,2025-12-08 21:00:16,Pending,Net Banking,0.0,99.0
O556708,C110759,2024-04-17 22:13:16,Completed,Credit Card,0.05,99.0
O556709,C106361,2025-10-28 14:22:50,Completed,Wallet,0.0,0.0
O556710,C105279,2025-06-09 18:57:40,Cancelled,UPI,0.1,99.0
O556711,C110551,2024-09-04 13:50:59,Completed,Credit Card,0.05,0.0
O556712,C114302,2025-11-08 19:41:43,Completed,Net Banking,0.0,49.0
O556713,C111945,2023-08-03 17:21:00,Cancelled,Credit Card,0.0,99.0
O556714,C103498,2025-08-30 08:26:46,Returned,Wallet,0.2,149.0
O556715,C114504,2025-11-12 01:56:03,Cancelled,Wallet,0.1,149.0
O556716,C109187,2025-08-19 08:55:16,Pending,Net Banking,0.15,49.0
O556717,C101698,2025-12-07 10:04:10,Cancelled,Credit Card,0.0,149.0
O556718,C105098,2025-11-10 10:57:55,Cancelled,Credit Card,0.2,0.0
O556719,C110878,2024-08-20 18:32:09,Completed,Wallet,0.1,0.0
O556720,C113077,2025-08-13 22:36:58,Pending,Net Banking,0.15,
O556721,C107991,2024-05-24 08:29:25,Pending,Credit Card,0.05,49.0
O556722,C102120,2024-12-30 01:22:27,Cancelled,Net Banking,0.0,0.0
O556723,C101874,2024-08-29 11:08:01,Pending,Debit Card,0.0,149.0
O556724,C104947,2025-10-04 13:11:00,Completed,Net Banking,0.0,49.0
O556725,C100566,2025-03-16 10:46:25,Completed,COD,0.2,0.0
O556726,C106346,2025-08-08 00:27:31,Completed,COD,0.0,49.0
O556727,C111698,2025-08-07 16:02:06,Completed,Net Banking,0.15,0.0
O556728,C106991,2023-12-22 23:58:59,Returned,UPI,0.0,0.0
O556729,C112505,2025-11-06 06:23:36,Returned,COD,0.2,99.0
O556730,C109891,2023-09-11 06:35:14,Completed,Debit Card,0.0,0.0
O556731,C102951,2025-12-29 23:22:33,Completed,UPI,0.0,149.0
O556732,C103277,2024-12-14 04:32:32,Completed,UPI,0.15,0.0
O556733,C105288,2025-12-24 04:16:44,Completed,UPI,0.05,99.0
O556734,C108103,2025-12-30 17:10:51,Completed,Net Banking,0.0,0.0
O556735,C110188,2025-10-20 22:02:51,Completed,  Net Banking  ,0.2,99.0
O556736,C102634,2025-03-26 09:21:27,Pending,Debit Card,0.05,0.0
O556737,C102357,2025-12-23 16:55:22,Completed,Net Banking,0.1,0.0
O556738,C100189,2025-10-02 12:23:57,Completed,Net Banking,0.1,99.0
O556739,C101702,2025-12-10 13:04:01,Completed,Credit Card,0.05,99.0
O556740,C111305,2025-07-06 04:22:27,Completed,UPI,0.0,49.0
O556741,C100850,2024-03-28 12:48:08,Pending,Net Banking,0.0,99.0
O556742,C109122,2025-10-01 04:30:45,Completed,Net Banking,,49.0
O556743,C109042,2024-10-06 14:34:55,Completed,Credit Card,,49.0
O556744,C114963,2025-10-07 11:02:29,Completed,Credit Card,0.15,49.0
O556745,C110184,2023-12-03 23:56:31,Completed,Net Banking,0.0,0.0
O556746,C110500,2025-03-02 20:11:18,Pending,UPI,0.0,49.0
O556747,C101350,2024-07-07 13:34:10,Completed,COD,0.1,0.0
O556748,C113178,2025-08-03 17:20:39,Completed,Debit Card,0.05,49.0
O556749,C104858,2024-03-25 10:48:25,Completed,Net Banking,0.0,0.0
O556750,C104753,2025-10-25 17:21:49,Pending,Wallet,0.0,99.0
O556751,C107077,2025-12-24 16:26:35,Returned,Wallet,0.15,99.0
O556752,C110650,2025-10-23 07:36:14,Completed,Net Banking,0.0,149.0
O556753,C104496,2024-11-24 00:26:15,Completed,UPI,0.15,0.0
O556754,C111703,2025-12-07 14:39:16,Pending,Net Banking,0.15,149.0
O556755,C103739,2025-10-14 05:18:06,Completed,Debit Card,0.0,0.0
O556756,C101855,2025-07-24 17:33:43,Completed,UPI,0.05,99.0
O556757,C110464,2024-12-23 00:17:38,Cancelled,UPI,0.0,0.0
O556758,C113879,2025-10-03 14:19:46,Pending,Credit Card,0.1,99.0
O556759,C113708,2025-07-11 02:44:16,Completed,cod,0.1,149.0
O556760,C100940,2025-08-06 23:42:43,Completed,Net Banking,0.0,99.0
O556761,C105936,2025-11-29 00:52:01,Cancelled,COD,0.2,99.0
O556762,C104384,2025-11-08 09:22:08,Returned,COD,0.0,99.0
O556763,C106900,2024-09-05 15:09:18,Completed,Net Banking,0.2,49.0
O556764,C100773,2025-04-05 11:25:16,Completed,UPI,0.0,49.0
O556765,C106229,2024-07-26 09:46:00,Completed,COD,0.2,0.0
O556766,C114480,2025-12-27 19:24:57,Cancelled,COD,0.05,0.0
O556767,C108570,2025-04-16 01:31:27,Completed,Net Banking,0.1,49.0
O556768,C103328,2025-12-21 10:35:08,Completed,UPI,0.05,49.0
O556769,C112204,2025-12-24 05:58:30,Cancelled,COD,0.05,49.0
O556770,C106025,2024-10-17 00:37:54,Completed,Net Banking,0.2,149.0
O556771,C100963,2025-10-14 23:39:24,Completed,Net Banking,0.0,149.0
O556772,C105328,2025-12-24 23:46:43,Returned,Credit Card,0.15,149.0
O556773,C112273,2025-12-12 06:29:45,Cancelled,Net Banking,0.0,0.0
O556774,C103388,2025-11-09 01:02:40,Completed,Credit Card,0.0,49.0
O556775,C104953,2025-05-03 03:29:17,Completed,Net Banking,0.0,0.0
O556776,C104140,2025-03-29 18:26:14,Completed,Net Banking,0.0,99.0
O556777,C113526,2025-12-08 06:48:40,Completed,UPI,0.0,149.0
O556778,C104494,2025-07-04 07:35:12,Completed,UPI,0.1,99.0
O556779,C103662,2025-12-16 13:38:35,Completed,COD,0.0,99.0
O556780,C113968,2024-08-09 07:38:09,Completed,COD,0.05,49.0
O556781,C109478,2025-10-03 00:08:40,Cancelled,Wallet,0.15,0.0
O556782,C108935,2025-10-30 21:40:05,Completed,COD,0.0,99.0
O556783,C114081,2025-12-26 02:52:05,Returned,COD,0.2,0.0
O556784,C111556,2025-09-16 06:51:24,Completed,Net Banking,0.0,99.0
O556785,C102866,2025-10-28 17:57:46,Returned,Credit Card,0.1,99.0
O556786,C110259,2024-09-20 23:04:35,Completed,Credit Card,0.15,49.0
O556787,C111894,2024-01-28 11:00:56,Returned,UPI,0.05,0.0
O556788,C111174,2025-12-24 09:22:51,Cancelled,COD,0.2,149.0
O556789,C108001,2025-12-22 15:54:22,Completed,COD,0.1,0.0
O556790,C107799,2023-12-19 23:49:26,Completed,COD,0.0,49.0
O556791,C112391,2024-12-17 06:31:57,Completed,UPI,,0.0
O556792,C110354,2025-10-16 01:49:46,Returned,COD,0.0,99.0
O556793,C111948,2025-11-04 00:06:25,Completed,Debit Card,0.05,0.0
O556794,C103159,2023-12-12 10:59:15,Completed,Net Banking,0.0,149.0
O556795,C114567,2025-09-24 18:19:21,Cancelled,Debit Card,0.1,
O556796,C111023,2025-11-20 18:21:55,Returned,Credit Card,0.0,99.0
O556797,C106400,2025-08-04 14:27:20,Returned,COD,0.1,49.0
O556798,C109013,2025-12-17 09:55:42,Pending,net banking,0.15,49.0
O556799,C109653,2024-07-09 22:26:25,Completed,UPI,0.0,99.0
O556800,C112081,2025-05-11 04:57:01,Completed,Debit Card,0.15,0.0
O556801,C110532,2024-11-17 15:25:04,Returned,COD,0.15,99.0
O556802,C112714,2025-02-20 16:18:50,Completed,UPI,0.0,99.0
O556803,C105975,2024-05-30 16:22:37,Cancelled,Credit Card,,49.0
O556804,C106385,2025-09-24 06:20:33,Completed,Credit Card,0.0,149.0
O556805,C102876,2025-11-24 12:04:15,Returned,Wallet,0.1,49.0
O556806,C107801,2024-11-13 20:12:06,Returned,Wallet,0.15,49.0
O556807,C106081,2025-10-22 11:36:27,Pending,Net Banking,0.2,99.0
O556808,C110013,2025-09-03 23:59:19,Pending,Debit Card,0.2,99.0
O556809,C109071,2025-12-29 07:28:16,Cancelled,Net Banking,0.1,49.0
O556810,C112886,2024-05-04 11:40:13,Cancelled,Net Banking,0.15,49.0
O556811,C102569,2025-09-11 16:25:53,Completed,Debit Card,0.0,99.0
O556812,C113785,2025-03-25 01:45:27,Completed,UPI,0.15,149.0
O556813,C103380,2025-10-29 13:50:01,Cancelled,Credit Card,0.15,49.0
O556814,C110834,2025-09-01 15:39:07,Completed,Net Banking,0.0,49.0
O556815,C107564,2025-09-23 22:45:22,Completed,Credit Card,0.15,99.0
O556816,C110560,2025-10-19 17:48:20,Cancelled,Net Banking,0.2,99.0
O556817,C108081,2025-03-21 22:32:10,Pending,DEBIT CARD,0.1,99.0
O556818,C109825,2024-08-21 22:17:22,Pending,Credit Card,0.15,0.0
O556819,C111307,2025-04-16 05:07:44,Pending,COD,,149.0
O556820,C102947,2025-08-17 02:59:18,Completed,Credit Card,0.1,0.0
O556821,C105187,2025-06-08 08:52:03,Completed,UPI,0.0,49.0
O556822,C113041,2025-06-29 04:35:07,Completed,Wallet,0.0,0.0
O556823,C112598,2024-07-15 15:46:41,Cancelled,Net Banking,0.1,99.0
O556824,C110225,2025-12-14 02:26:30,Completed,Credit Card,0.0,0.0
O556825,C104647,2025-08-06 09:19:42,Completed,COD,0.15,149.0
O556826,C103136,2023-07-17 13:57:31,Completed,Credit Card,0.15,0.0
O556827,C100741,2025-09-19 20:20:13,Completed,Credit Card,0.0,0.0
O556828,C114070,2025-08-13 18:35:49,Pending,UPI,0.05,99.0
O556829,C109593,2025-08-27 13:56:46,Completed,COD,0.0,
O556830,C106266,2025-12-04 09:24:47,Completed,Credit Card,0.0,49.0
O556831,C110366,2025-11-08 02:05:38,Pending,Credit Card,0.05,149.0
O556832,C106951,2025-04-15 22:30:19,Completed,Wallet,0.05,149.0
O556833,C105301,2025-02-18 07:39:32,Completed,Debit Card,0.05,49.0
O556834,C107616,2025-04-13 08:38:20,Completed,Wallet,0.05,99.0
O556835,C111069,2025-04-15 15:08:13,Completed,Credit Card,0.0,149.0
O556836,C112616,2024-12-09 03:01:55,Pending,Wallet,0.0,0.0
O556837,C101519,2025-10-24 01:19:36,Returned,Wallet,,0.0
O556838,C100978,2024-08-06 22:58:42,Cancelled,Credit Card,0.0,149.0
O556839,C105159,2025-10-17 08:09:31,Returned,Wallet,0.0,99.0
O556840,C100583,2025-07-22 03:55:33,Cancelled,UPI,0.0,49.0
O556841,C107510,2025-01-15 12:55:57,Completed,Credit Card,0.1,149.0
O556842,C112415,2024-09-14 03:46:44,Completed,UPI,0.05,0.0
O556843,C105267,2024-01-11 15:29:22,Completed,Debit Card,0.2,49.0
O556844,C107213,2025-07-29 05:07:47,Completed,Wallet,0.2,149.0
O556845,C108658,2025-04-08 20:56:09,Completed,Wallet,0.0,49.0
O556846,C113763,2024-07-06 07:23:26,Completed,UPI,0.05,0.0
O556847,C113962,2025-08-19 04:41:51,Completed,Debit Card,0.05,0.0
O556848,C109531,2025-07-22 06:06:06,Completed,  Wallet  ,0.0,149.0
O556849,C100161,2025-06-14 17:36:17,Completed,UPI,0.0,0.0
O556850,C102890,2025-07-08 10:02:27,Cancelled,COD,0.0,49.0
O556851,C103068,2025-05-24 05:10:42,Cancelled,Wallet,0.2,0.0
O556852,C109011,2025-03-08 10:35:14,Completed,Credit Card,0.2,99.0
O556853,C110648,2025-05-08 15:27:50,Completed,Credit Card,0.1,49.0
O556854,C101347,2025-10-20 16:48:48,Cancelled,COD,0.0,49.0
O556855,C104432,2024-01-29 20:36:00,Pending,Net Banking,0.0,149.0
O556856,C107695,2025-12-24 00:44:15,Cancelled,Debit Card,0.0,49.0
O556857,C111607,2024-12-26 03:48:38,Completed,Wallet,0.0,149.0
O556858,C105215,2024-01-13 10:45:19,Completed,Net Banking,0.1,99.0
O556859,C107548,2024-02-16 12:23:45,Completed,UPI,0.0,149.0
O556860,C107537,2025-12-15 05:53:41,Cancelled,Credit Card,0.0,0.0
O556861,C113964,2024-10-16 07:27:41,Returned,Credit Card,0.0,149.0
O556862,C112724,2025-12-16 05:16:02,Completed,Wallet,0.15,49.0
O556863,C112891,2025-11-24 01:12:22,Completed,Credit Card,0.0,149.0
O556864,C102542,2024-11-03 22:11:39,Cancelled,UPI,0.0,0.0
O556865,C113572,2025-12-24 20:27:39,Completed,Net Banking,0.0,49.0
O556866,C105953,2025-03-07 12:37:14,Completed,Credit Card,0.0,99.0
O556867,C108231,2024-09-17 22:45:30,Returned,COD,0.1,0.0
O556868,C109260,2025-12-31 00:00:00,Cancelled,Debit Card,0.0,0.0
O556869,C106527,2025-10-29 04:42:05,Completed,Debit Card,0.2,0.0
O556870,C105199,2025-06-28 14:33:26,Pending,Credit Card,0.15,0.0
O556871,C103778,2024-11-27 00:40:07,Cancelled,UPI,0.1,99.0
O556872,C107771,2025-07-27 15:14:14,Completed,COD,0.2,49.0
O556873,C112615,2025-08-17 00:54:57,Completed,debit card,0.0,0.0
O556874,C111504,2025-10-30 14:30:54,Completed,UPI,0.1,149.0
O556875,C107734,2025-05-15 16:27:50,Pending,Credit Card,0.05,0.0
O556876,C105194,2025-07-11 06:19:40,Returned,COD,0.2,49.0
O556877,C100194,2024-11-23 04:03:06,Completed,UPI,0.0,49.0
O556878,C103165,2024-06-18 04:04:50,Completed,UPI,0.0,49.0
O556879,C102848,2025-02-28 01:17:17,Pending,Credit Card,0.0,149.0
O556880,C108867,2025-05-08 03:00:10,Cancelled,Credit Card,0.0,0.0
O556881,C113867,2024-10-19 06:23:31,Completed,CREDIT CARD,0.05,99.0
O556882,C104813,2025-11-17 11:22:20,Completed,debit card,0.0,0.0
O556883,C111952,2025-11-12 15:24:19,Completed,Wallet,0.0,0.0
O556884,C105000,2025-06-02 23:48:24,Cancelled,Wallet,0.05,49.0
O556885,C114524,2025-05-22 00:37:43,Cancelled,Wallet,0.05,0.0
O556886,C102976,2024-12-21 09:13:54,Returned,Net Banking,0.0,149.0
O556887,C106162,2025-11-12 21:05:47,Completed,Debit Card,0.15,49.0
O556888,C102281,2024-10-08 23:38:32,Returned,Net Banking,0.05,0.0
O556889,C103462,2024-10-20 20:23:18,Pending,Credit Card,0.1,49.0
O556890,C101609,2025-10-27 00:07:55,Completed,credit card,0.15,0.0
O556891,C101659,2024-09-22 08:03:31,Completed,Net Banking,0.05,0.0
O556892,C109474,2025-12-29 09:38:44,Completed,Net Banking,0.0,149.0
O556893,C111799,2024-11-12 23:38:18,Completed,UPI,0.0,149.0
O556894,C101220,2025-10-23 05:33:20,Cancelled,Debit Card,0.0,0.0
O556895,C103392,2024-01-31 09:13:37,Completed,UPI,0.05,149.0
O556896,C104878,2025-11-14 19:47:44,Completed,net banking,0.1,0.0
O556897,C114114,2025-11-03 10:01:13,Returned,Debit Card,0.0,149.0
O556898,C108999,2025-01-31 19:21:35,Completed,Credit Card,0.0,0.0
O556899,C101626,2025-07-20 11:43:25,Pending,Wallet,0.15,99.0
O556900,C105615,2025-03-16 17:31:27,Pending,COD,0.0,149.0
O556901,C110761,2024-07-20 02:19:20,Completed,Credit Card,0.05,99.0
O556902,C114769,2025-11-13 02:42:13,Completed,Net Banking,0.15,149.0
O556903,C111098,2025-04-16 13:28:14,Pending,UPI,0.05,0.0
O556904,C102761,2024-12-16 00:41:35,Cancelled,COD,0.0,99.0
O556905,C112345,2025-08-15 18:30:33,Completed,Wallet,0.1,99.0
O556906,C100043,2024-02-08 14:15:22,Cancelled,Debit Card,0.05,149.0
O556907,C107316,2025-09-03 01:29:35,Completed,UPI,0.0,0.0
O556908,C105225,2025-11-02 04:00:19,Completed,Debit Card,0.05,49.0
O556909,C114261,2025-02-04 09:56:31,Cancelled,UPI,0.0,99.0
O556910,C100701,2023-12-30 10:02:35,Cancelled,Credit Card,0.05,49.0
O556911,C103878,2025-07-10 13:40:44,Cancelled,UPI,0.05,0.0
O556912,C103939,2025-12-14 20:32:14,Completed,UPI,,99.0
O556913,C106411,2023-06-07 05:47:08,Pending,Debit Card,0.0,0.0
O556914,C113904,2025-10-29 18:22:06,Completed,Credit Card,0.0,49.0
O556915,C109826,2025-12-01 21:50:06,Completed,Debit Card,0.0,99.0
O556916,C101832,2024-09-26 13:41:58,Completed,Credit Card,0.05,149.0
O556917,C112432,2025-09-29 07:06:32,Completed,UPI,0.0,49.0
O556918,C109495,2025-12-08 11:48:13,Cancelled,Credit Card,0.05,0.0
O556919,C100244,2025-09-09 05:48:47,Cancelled,Net Banking,0.05,0.0
O556920,C113833,2023-12-15 02:42:08,Completed,Wallet,0.1,0.0
O556921,C100725,2024-12-03 09:35:01,Cancelled,COD,0.1,149.0
O556922,C109189,2024-06-16 12:34:43,Pending,Wallet,0.15,0.0
O556923,C109041,2025-01-25 14:49:57,Pending,Credit Card,0.0,0.0
O556924,C109171,2025-03-26 09:39:22,Completed,COD,0.15,
O556925,C112769,2024-12-20 05:32:37,Completed,Net Banking,0.15,49.0
O556926,C101878,2025-07-09 14:55:57,Completed,Net Banking,0.0,0.0
O556927,C108062,2024-08-09 08:10:17,Completed,Net Banking,0.2,0.0
O556928,C108654,2025-05-29 16:18:33,Completed,Net Banking,0.05,0.0
O556929,C106026,2023-12-16 15:36:49,Completed,UPI,0.2,0.0
O556930,C107969,2025-10-28 02:27:13,Returned,Debit Card,0.0,0.0
O556931,C107613,2025-04-17 07:45:57,Completed,Wallet,0.0,149.0
O556932,C111417,2023-07-28 22:07:08,Completed,Debit Card,0.2,0.0
O556933,C102229,2025-06-29 22:22:26,Completed,upi,0.0,0.0
O556934,C100453,2024-05-25 03:58:15,Completed,Wallet,0.1,149.0
O556935,C114029,2025-09-25 05:20:27,Cancelled,Credit Card,0.1,49.0
O556936,C104772,2025-12-20 09:21:27,Completed,COD,0.15,0.0
O556937,C111926,2025-03-03 13:24:10,Completed,Net Banking,0.0,99.0
O556938,C104855,2025-06-18 20:12:17,Completed,Credit Card,0.2,49.0
O556939,C100049,2024-12-04 19:41:48,Returned,Wallet,0.15,0.0
O556940,C103303,2025-02-17 12:06:41,Completed,COD,0.05,0.0
O556941,C101602,2025-02-24 04:59:38,Completed,Net Banking,,99.0
O556942,C112405,2024-04-21 06:31:35,Cancelled,Credit Card,0.05,0.0
O556943,C102597,2024-03-23 03:45:50,Completed,Debit Card,0.05,0.0
O556944,C114985,2023-08-08 08:33:57,Completed,Debit Card,0.05,49.0
O556945,C109226,2025-08-11 18:25:59,Pending,Net Banking,0.0,49.0
O556946,C104900,2025-05-25 19:46:14,Cancelled,Wallet,0.0,0.0
O556947,C107670,2025-01-23 07:09:18,Cancelled,credit card,0.0,0.0
O556948,C114490,2024-08-28 21:35:11,Completed,UPI,0.2,0.0
O556949,C109598,2025-07-16 03:02:17,Pending,UPI,0.0,49.0
O556950,C111332,2023-08-25 19:53:10,Completed,Wallet,0.0,0.0
O556951,C107496,2025-09-18 18:10:08,Completed,Net Banking,0.1,0.0
O556952,C108034,2025-12-29 05:13:19,Completed,Debit Card,0.0,0.0
O556953,C114857,2025-12-25 00:06:08,Pending,UPI,0.15,0.0
O556954,C109096,2025-05-13 21:24:32,Returned,Net Banking,0.0,99.0
O556955,C108164,2025-08-08 18:10:22,Completed,Credit Card,0.2,0.0
O556956,C113125,2025-10-03 19:28:11,Completed,Credit Card,0.1,0.0
O556957,C106806,2025-12-24 14:16:10,Completed,Debit Card,0.05,99.0
O556958,C107190,2024-10-20 10:19:10,Cancelled,UPI,0.0,149.0
O556959,C110693,2025-10-16 23:57:49,Completed,COD,0.15,99.0
O556960,C102448,2025-09-12 05:04:42,Cancelled,Wallet,0.05,
O556961,C101996,2025-05-18 04:15:29,Completed,UPI,0.0,0.0
O556962,C109322,2024-07-13 11:52:35,Returned,COD,0.15,99.0
O556963,C102796,2025-03-31 21:17:59,Completed,  COD  ,0.0,0.0
O556964,C106598,2025-04-10 20:35:31,Completed,net banking,0.0,149.0
O556965,C112127,2025-11-20 06:02:53,Completed,UPI,0.2,0.0
O556966,C104719,2025-12-07 11:58:40,Returned,Net Banking,0.0,149.0
O556967,C111164,2025-09-07 19:51:40,Cancelled,COD,0.0,0.0
O556968,C104970,2025-04-22 20:11:49,Cancelled,Wallet,0.0,0.0
O556969,C100596,2024-12-06 16:16:11,Cancelled,Debit Card,0.0,0.0
O556970,C101383,2025-01-01 16:25:32,Cancelled,Debit Card,0.0,99.0
O556971,C106580,2025-12-12 22:37:42,Completed,UPI,0.2,49.0
O556972,C104836,2024-02-23 17:39:15,Pending,Wallet,0.15,0.0
O556973,C107126,2025-01-20 16:26:55,Completed,UPI,0.1,99.0
O556974,C107914,2025-02-16 19:49:26,Completed,Net Banking,0.15,0.0
O556975,C114198,2025-05-22 04:15:06,Cancelled,Net Banking,0.05,0.0
O556976,C107170,2024-09-04 23:31:56,Returned,COD,0.0,0.0
O556977,C112886,2024-06-08 17:48:44,Completed,Credit Card,0.0,149.0
O556978,C112802,2025-09-22 21:22:44,Completed,Debit Card,0.0,0.0
O556979,C113348,2025-08-11 20:03:14,Completed,Debit Card,0.0,0.0
O556980,C108102,2025-07-12 18:32:58,Completed,Debit Card,0.0,0.0
O556981,C104366,2025-08-17 13:11:33,Completed,Debit Card,0.0,0.0
O556982,C111834,2025-09-20 07:13:08,Returned,Net Banking,0.2,49.0
O556983,C104896,2025-06-03 01:14:15,Completed,COD,0.1,0.0
O556984,C113478,2025-10-29 01:52:30,Completed,COD,0.15,99.0
