date,channel,campaign,spend,impressions,clicks,conversions
2025-02-23,Email,Win_Back,16716.38,13358,485,23
2025-02-23,Organic Search,SEO_Blog,108.27,757,29,1
2025-02-23,Organic Search,SEO_Category,326.2,11732,154,7
2025-02-23,Affiliate,Affiliate_Network_A,3452.21,2333,81,5
2025-02-23,Affiliate,Affiliate_Network_B,6716.99,8682,157,7
2025-02-23,Referral,Referral_Program,250.78,10989,120,8
2025-02-24,Google Ads,Search_Brand,3876.17,9474,87,4
2025-02-24,Google Ads,Shopping_Ads,2903.73,8165,241,5
2025-02-24,Meta Ads,FB_Prospecting,1479.83,2390,38,2
2025-02-24,Meta Ads,IG_Retarget,1240.01,2584,84,2
2025-02-24,Meta Ads,FB_Lookalike,11822.33,10838,408,23
2025-02-24,YouTube Ads,YT_Bumper,777.47,7109,45,2
2025-02-24,Email,Weekly_Newsletter,1657.24,4463,160,8
2025-02-24,Email,Cart_Recovery,4505.8,8280,109,8
2025-02-24,Email,Win_Back,532.3,2106,65,2
2025-02-24,Affiliate,Affiliate_Network_A,7598.08,5320,206,9
2025-02-24,Affiliate,Affiliate_Network_B,643.1,1907,37,1
2025-02-24,Direct,Direct_Traffic,406.51,813,35,0
2025-02-25,Google Ads,Search_Generic,2351.01,6722,60,2
2025-02-25,Google Ads,Shopping_Ads,686.11,3781,54,0
2025-02-25,Meta Ads,FB_Prospecting,9032.14,8807,217,10
2025-02-25,Meta Ads,IG_Retarget,5878.88,12293,366,13
2025-02-25,YouTube Ads,YT_Skippable,4815.79,6499,201,9
2025-02-25,Email,Weekly_Newsletter,3242.51,7525,283,8
2025-02-25,Email,Win_Back,1787.82,7287,71,5
2025-02-25,Organic Search,SEO_Blog,42.8,8863,115,5
2025-02-25,Affiliate,Affiliate_Network_A,2528.9,2382,82,2
2025-02-25,Affiliate,Affiliate_Network_B,1626.48,12201,317,22
2025-02-25,Referral,Referral_Program,249.36,14401,258,5
2025-02-26,Google Ads,Search_Brand,1006.72,3451,75,1
2025-02-26,Google Ads,Search_Generic,4275.74,5097,134,10
2025-02-26,Google Ads,Shopping_Ads,2972.54,5117,82,5
2025-02-26,Google Ads,Display_Retarget,5885.63,5638,214,4
2025-02-26,Meta Ads,FB_Prospecting,3070.1,5640,101,4
2025-02-26,Meta Ads,IG_Retarget,724.26,2334,24,1
2025-02-26,Meta Ads,FB_Lookalike,7729.23,7514,236,14
2025-02-26,YouTube Ads,YT_Bumper,191.44,948,16,1
2025-02-26,Email,Weekly_Newsletter,1882.24,4933,49,2
2025-02-26,Email,Cart_Recovery,7761.25,16288,250,7
2025-02-26,Email,Win_Back,2377.08,3791,55,2
2025-02-26,Organic Search,SEO_Category,92.47,6536,292,18
2025-02-26,Referral,Referral_Program,10.65,7446,87,3
2025-02-27,Google Ads,Search_Brand,4960.01,4944,141,10
2025-02-27,Google Ads,Search_Generic,9421.49,9187,346,19
2025-02-27,Google Ads,Display_Retarget,1298.98,1824,38,2
2025-02-27,Meta Ads,IG_Retarget,10891.19,11088,297,17
2025-02-27,Meta Ads,FB_Lookalike,3117.36,6094,99,5
2025-02-27,Email,Weekly_Newsletter,1750.22,5308,41,3
2025-02-27,Email,Cart_Recovery,4807.27,12298,406,5
2025-02-27,Email,Win_Back,450.26,3328,81,1
2025-02-27,Organic Search,SEO_Blog,,1689,38,0
2025-02-27,Organic Search,SEO_Category,94.57,6256,76,5
2025-02-27,Affiliate,Affiliate_Network_A,5388.77,5378,157,12
2025-02-27,Affiliate,Affiliate_Network_B,824.9,659,28,2
2025-02-27,Referral,Referral_Program,332.67,9819,107,2
2025-02-28,Google Ads,Search_Brand,355.48,7793,76,3
2025-02-28,Google Ads,Shopping_Ads,3452.15,4632,109,1
2025-02-28,Meta Ads,FB_Prospecting,4511.22,6032,209,10
2025-02-28,Meta Ads,IG_Retarget,2457.33,4108,95,7
2025-02-28,Meta Ads,FB_Lookalike,1523.9,2484,35,0
2025-02-28,YouTube Ads,YT_Skippable,5762.63,7342,182,12
2025-02-28,YouTube Ads,YT_Bumper,1521.97,5065,126,5
2025-02-28,Email,Weekly_Newsletter,3390.22,16435,316,4
2025-02-28,Email,Cart_Recovery,1551.46,1515,49,1
2025-02-28,Organic Search,SEO_Category,100.65,4768,129,2
2025-02-28,Affiliate,Affiliate_Network_A,872.36,4982,83,2
2025-02-28,Referral,Referral_Program,245.77,5159,116,5
2025-02-28,Direct,Direct_Traffic,249.33,7586,63,1
2025-03-01,Google Ads,Search_Brand,824.25,7424,123,9
2025-03-01,Google Ads,Search_Generic,2773.44,2775,69,4
2025-03-01,Google Ads,Shopping_Ads,538.25,1165,25,1
2025-03-01,Google Ads,Display_Retarget,3876.0,8077,320,9
2025-03-01,Meta Ads,IG_Retarget,1535.82,6586,107,3
2025-03-01,Meta Ads,FB_Lookalike,5755.04,5999,176,2
2025-03-01,YouTube Ads,YT_Skippable,784.42,3598,84,2
2025-03-01,Email,Weekly_Newsletter,3853.35,11156,329,20
2025-03-01,Email,Cart_Recovery,1317.16,1526,42,3
2025-03-01,Email,Win_Back,5465.87,16034,200,3
2025-03-01,Organic Search,SEO_Category,218.41,5689,134,1
2025-03-01,Referral,Referral_Program,223.22,3849,89,1
2025-03-01,Direct,Direct_Traffic,74.16,2508,54,2
2025-03-02,Google Ads,Search_Brand,5829.29,5023,164,9
2025-03-02,Google Ads,Search_Generic,8213.44,7800,269,5
2025-03-02,Google Ads,Display_Retarget,2878.34,6012,217,10
2025-03-02,Meta Ads,FB_Prospecting,970.5,6139,213,12
2025-03-02,Meta Ads,IG_Retarget,2184.38,6557,128,3
2025-03-02,Meta Ads,FB_Lookalike,2979.29,9941,266,13
2025-03-02,YouTube Ads,YT_Skippable,877.92,1638,21,0
2025-03-02,YouTube Ads,YT_Bumper,425.24,7205,83,3
2025-03-02,Email,Weekly_Newsletter,1458.42,960,35,2
2025-03-02,Email,Cart_Recovery,6115.68,6989,167,12
2025-03-02,Email,Win_Back,9246.61,13436,210,5
2025-03-02,Affiliate,Affiliate_Network_A,1066.99,5007,198,7
2025-03-02,Affiliate,Affiliate_Network_B,2132.83,10615,64,4
2025-03-02,Referral,Referral_Program,330.58,4192,120,6
2025-03-02,Direct,Direct_Traffic,458.28,5240,195,6
2025-03-03,Google Ads,Shopping_Ads,2546.74,16350,515,24
2025-03-03,Google Ads,Display_Retarget,4018.86,4432,156,8
2025-03-03,Meta Ads,IG_Retarget,191.83,954,39,0
2025-03-03,Meta Ads,FB_Lookalike,2276.97,3278,58,2
2025-03-03,YouTube Ads,YT_Skippable,19446.26,12114,491,10
2025-03-03,YouTube Ads,YT_Bumper,1635.87,3080,59,3
2025-03-03,Email,Cart_Recovery,1381.89,1044,38,3
2025-03-03,Email,Win_Back,2037.59,6062,79,0
2025-03-03,Organic Search,SEO_Blog,207.89,7926,188,9
2025-03-03,Organic Search,SEO_Category,392.53,5214,100,2
2025-03-03,Affiliate,Affiliate_Network_A,23985.45,21201,597,23
2025-03-03,Affiliate,Affiliate_Network_B,764.72,7252,227,3
2025-03-03,Referral,Referral_Program,57.76,4519,91,4
2025-03-03,Direct,Direct_Traffic,228.43,1120,49,1
2025-03-04,Google Ads,Search_Generic,44.06,1192,9,0
2025-03-04,Google Ads,Shopping_Ads,4070.42,5146,130,4
2025-03-04,Meta Ads,FB_Lookalike,3418.86,4357,140,2
2025-03-04,YouTube Ads,YT_Skippable,5213.0,5807,116,4
2025-03-04,YouTube Ads,YT_Bumper,2508.62,7253,246,9
2025-03-04,Email,Cart_Recovery,2971.27,4528,116,1
2025-03-04,Organic Search,SEO_Category,287.48,13365,492,11
2025-03-04,Affiliate,Affiliate_Network_A,1148.67,3651,54,1
2025-03-04,Affiliate,Affiliate_Network_B,26593.59,17163,646,51
2025-03-04,Referral,Referral_Program,446.38,6014,80,2
2025-03-05,Google Ads,Search_Brand,1047.87,3197,74,0
2025-03-05,Google Ads,Search_Generic,2705.04,4776,209,12
2025-03-05,Google Ads,Shopping_Ads,1708.89,3303,51,0
2025-03-05,Google Ads,Display_Retarget,8463.14,5744,198,11
2025-03-05,Meta Ads,FB_Prospecting,6563.44,7064,246,3
2025-03-05,Meta Ads,IG_Retarget,1689.13,8698,176,10
2025-03-05,Meta Ads,FB_Lookalike,1454.39,5195,178,12
2025-03-05,YouTube Ads,YT_Skippable,3673.32,7636,107,1
2025-03-05,YouTube Ads,YT_Bumper,7851.78,17775,235,13
2025-03-05,Email,Weekly_Newsletter,3349.9,6836,283,9
2025-03-05,Email,Win_Back,934.91,3994,110,7
2025-03-05,Organic Search,SEO_Blog,178.47,5786,39,1
2025-03-05,Organic Search,SEO_Category,135.02,9317,200,8
2025-03-05,Affiliate,Affiliate_Network_A,460.42,1057,21,1
2025-03-05,Affiliate,Affiliate_Network_B,10483.52,12304,463,8
2025-03-05,Referral,Referral_Program,239.1,9928,130,5
2025-03-06,Google Ads,Search_Brand,5052.21,6833,122,8
2025-03-06,Meta Ads,FB_Lookalike,4552.21,16156,190,14
2025-03-06,Email,Weekly_Newsletter,8237.98,7759,267,15
2025-03-06,Email,Cart_Recovery,,4331,182,7
2025-03-06,Email,Win_Back,1009.22,6358,152,11
2025-03-06,Organic Search,SEO_Category,344.9,4205,145,1
2025-03-06,Affiliate,Affiliate_Network_B,5745.66,7340,132,2
2025-03-06,Referral,Referral_Program,355.5,2998,82,5
2025-03-06,Direct,Direct_Traffic,222.29,7063,215,3
2025-03-07,Google Ads,Search_Brand,5155.9,13867,368,22
2025-03-07,Google Ads,Shopping_Ads,4339.48,8452,216,7
2025-03-07,Google Ads,Display_Retarget,14673.67,19010,343,16
2025-03-07,Meta Ads,IG_Retarget,2496.77,4645,76,4
2025-03-07,Meta Ads,FB_Lookalike,6780.15,12926,372,20
2025-03-07,Email,Cart_Recovery,,2565,52,3
2025-03-07,Email,Win_Back,177.16,2043,12,0
2025-03-07,Organic Search,SEO_Blog,221.3,8234,115,2
2025-03-07,Organic Search,SEO_Category,392.81,971,17,0
2025-03-07,Affiliate,Affiliate_Network_A,1753.4,2940,56,2
2025-03-07,Affiliate,Affiliate_Network_B,676.27,4833,192,8
2025-03-07,Referral,Referral_Program,360.23,7214,236,10
2025-03-07,Direct,Direct_Traffic,203.96,692,11,0
2025-03-08,Google Ads,Search_Brand,2326.38,4100,58,2
2025-03-08,Google Ads,Shopping_Ads,2522.03,12945,270,20
2025-03-08,Google Ads,Display_Retarget,667.3,673,19,1
2025-03-08,Meta Ads,FB_Prospecting,3710.78,17543,120,1
2025-03-08,Meta Ads,IG_Retarget,3800.83,2475,104,1
2025-03-08,Meta Ads,FB_Lookalike,634.88,3273,36,1
2025-03-08,YouTube Ads,YT_Bumper,2110.01,7740,100,6
2025-03-08,Email,Cart_Recovery,676.51,1269,43,2
2025-03-08,Organic Search,SEO_Category,206.95,6565,294,21
2025-03-08,Affiliate,Affiliate_Network_A,6884.94,7144,162,10
2025-03-08,Affiliate,Affiliate_Network_B,16256.0,13205,421,17
2025-03-08,Direct,Direct_Traffic,33.14,8780,161,6
2025-03-09,Google Ads,Search_Brand,2564.91,6914,114,5
2025-03-09,Google Ads,Shopping_Ads,2309.08,12536,466,15
2025-03-09,Google Ads,Display_Retarget,808.21,4952,130,3
2025-03-09,Meta Ads,FB_Prospecting,9995.69,6821,293,13
2025-03-09,Meta Ads,IG_Retarget,12890.49,11717,325,4
2025-03-09,YouTube Ads,YT_Skippable,2847.21,4301,110,8
2025-03-09,YouTube Ads,YT_Bumper,2623.8,3434,111,7
2025-03-09,Email,Weekly_Newsletter,,16532,737,26
2025-03-09,Email,Cart_Recovery,8950.46,6348,209,7
2025-03-09,Email,Win_Back,13238.68,12457,335,26
2025-03-09,Affiliate,Affiliate_Network_A,9877.51,6681,294,3
2025-03-09,Direct,Direct_Traffic,120.6,4072,80,5
2025-03-10,Google Ads,Search_Brand,2887.85,15708,106,6
2025-03-10,Google Ads,Search_Generic,4282.51,6773,130,2
2025-03-10,Google Ads,Display_Retarget,13385.86,7935,354,27
2025-03-10,Meta Ads,IG_Retarget,3767.95,10640,139,3
2025-03-10,YouTube Ads,YT_Skippable,1660.1,2948,42,2
2025-03-10,YouTube Ads,YT_Bumper,1098.36,1339,31,1
2025-03-10,Email,Weekly_Newsletter,1390.21,1481,37,2
2025-03-10,Email,Win_Back,1682.64,6143,236,15
2025-03-10,Organic Search,SEO_Blog,495.8,1146,7,0
2025-03-10,Organic Search,SEO_Category,229.55,7764,171,10
2025-03-10,Affiliate,Affiliate_Network_B,2330.88,5513,99,1
2025-03-10,Direct,Direct_Traffic,376.58,6884,128,10
2025-03-11,Google Ads,Search_Brand,2266.15,7573,52,2
2025-03-11,Google Ads,Search_Generic,6249.02,8129,294,3
2025-03-11,Google Ads,Shopping_Ads,3965.72,10364,420,4
2025-03-11,Google Ads,Display_Retarget,17775.74,9910,430,20
2025-03-11,Meta Ads,FB_Prospecting,3189.27,8921,104,7
2025-03-11,Meta Ads,IG_Retarget,4321.79,10508,182,3
2025-03-11,Email,Weekly_Newsletter,3642.59,4876,148,4
2025-03-11,Email,Cart_Recovery,1931.54,3943,75,1
2025-03-11,Email,Win_Back,1377.24,5013,79,5
2025-03-11,Organic Search,SEO_Blog,162.32,922,21,1
2025-03-11,Organic Search,SEO_Category,177.07,3549,44,3
2025-03-11,Affiliate,Affiliate_Network_A,2304.36,1642,61,0
2025-03-11,Affiliate,Affiliate_Network_B,6357.22,6665,160,2
2025-03-11,Direct,Direct_Traffic,478.68,7004,223,11
2025-03-12,Google Ads,Search_Brand,185.89,1940,12,0
2025-03-12,Google Ads,Search_Generic,12784.93,10366,365,26
2025-03-12,Google Ads,Shopping_Ads,2026.21,4076,72,5
2025-03-12,Google Ads,Display_Retarget,7533.74,6624,270,18
2025-03-12,Meta Ads,IG_Retarget,2564.37,2786,116,6
2025-03-12,Meta Ads,FB_Lookalike,1694.24,10553,181,11
2025-03-12,YouTube Ads,YT_Bumper,710.91,826,17,0
2025-03-12,Email,Weekly_Newsletter,6298.52,6312,144,2
2025-03-12,Email,Cart_Recovery,1039.84,9449,72,2
2025-03-12,Email,Win_Back,3820.9,6798,179,4
2025-03-12,Organic Search,SEO_Blog,63.12,3640,124,1
2025-03-12,Organic Search,SEO_Category,240.74,1738,16,0
2025-03-12,Affiliate,Affiliate_Network_A,890.44,2124,30,2
2025-03-12,Affiliate,Affiliate_Network_B,1397.22,2454,53,4
2025-03-12,Referral,Referral_Program,226.29,8558,308,4
2025-03-12,Direct,Direct_Traffic,7.41,9984,268,19
2025-03-13,Google Ads,Search_Brand,625.89,6177,98,2
2025-03-13,Google Ads,Display_Retarget,2104.29,8078,127,9
2025-03-13,Meta Ads,FB_Prospecting,,3403,20,0
2025-03-13,Meta Ads,IG_Retarget,3663.61,6897,165,6
2025-03-13,YouTube Ads,YT_Skippable,2613.35,3195,95,5
2025-03-13,Email,Weekly_Newsletter,1668.19,3835,152,11
2025-03-13,Email,Win_Back,9468.2,7033,274,14
2025-03-13,Organic Search,SEO_Category,280.18,810,7,0
2025-03-13,Affiliate,Affiliate_Network_A,2692.7,4287,61,4
2025-03-13,Affiliate,Affiliate_Network_B,4177.7,2722,109,1
2025-03-13,Referral,Referral_Program,483.33,4969,53,2
2025-03-13,Direct,Direct_Traffic,150.17,5599,74,3
2025-03-14,Google Ads,Shopping_Ads,525.48,1458,21,0
2025-03-14,Google Ads,Display_Retarget,665.27,1182,40,1
2025-03-14,Meta Ads,IG_Retarget,1749.36,4078,161,8
2025-03-14,Meta Ads,FB_Lookalike,4160.8,13784,172,8
2025-03-14,YouTube Ads,YT_Skippable,2789.11,8146,301,23
2025-03-14,YouTube Ads,YT_Bumper,8696.95,13359,254,10
2025-03-14,Email,Weekly_Newsletter,210.98,1966,39,3
2025-03-14,Email,Win_Back,3931.89,3279,130,2
2025-03-14,Organic Search,SEO_Blog,486.23,8963,52,1
2025-03-14,Affiliate,Affiliate_Network_A,594.11,405,14,0
2025-03-14,Affiliate,Affiliate_Network_B,4818.33,7325,171,13
2025-03-14,Referral,Referral_Program,103.72,7020,123,5
2025-03-14,Direct,Direct_Traffic,452.99,5095,179,4
2025-03-15,Google Ads,Search_Brand,2346.94,5466,89,5
2025-03-15,Google Ads,Search_Generic,1344.62,4957,150,10
2025-03-15,Google Ads,Shopping_Ads,1692.56,9811,289,3
2025-03-15,Google Ads,Display_Retarget,925.89,1617,24,0
2025-03-15,Meta Ads,IG_Retarget,1265.17,3431,58,4
2025-03-15,YouTube Ads,YT_Skippable,2314.19,2392,69,1
2025-03-15,YouTube Ads,YT_Bumper,7237.84,18751,276,20
2025-03-15,Email,Cart_Recovery,4837.67,5050,189,2
2025-03-15,Email,Win_Back,535.1,3364,144,7
2025-03-15,Organic Search,SEO_Category,166.93,19308,108,6
2025-03-15,Affiliate,Affiliate_Network_A,10452.0,11370,454,6
2025-03-15,Referral,Referral_Program,396.45,5202,184,1
2025-03-15,Direct,Direct_Traffic,114.24,6472,39,2
2025-03-16,Google Ads,Search_Brand,2254.11,3368,90,4
2025-03-16,Google Ads,Display_Retarget,14665.22,8043,349,18
2025-03-16,Meta Ads,FB_Prospecting,9577.67,14078,231,9
2025-03-16,Meta Ads,IG_Retarget,5002.17,7901,195,11
2025-03-16,Meta Ads,FB_Lookalike,1116.34,4002,56,2
2025-03-16,YouTube Ads,YT_Bumper,5346.63,4461,120,2
2025-03-16,Email,Cart_Recovery,347.09,3956,55,3
2025-03-16,Email,Win_Back,11225.6,9462,309,4
2025-03-16,Organic Search,SEO_Blog,2.39,2336,72,3
2025-03-16,Organic Search,SEO_Category,216.89,17323,717,45
2025-03-16,Affiliate,Affiliate_Network_B,733.87,1353,29,2
2025-03-17,Google Ads,Search_Brand,11711.35,9889,436,25
2025-03-17,Google Ads,Search_Generic,3006.56,15576,558,34
2025-03-17,Google Ads,Shopping_Ads,3159.75,12250,140,3
2025-03-17,Meta Ads,IG_Retarget,1089.33,9112,105,5
2025-03-17,YouTube Ads,YT_Skippable,4016.7,6400,212,14
2025-03-17,YouTube Ads,YT_Bumper,545.93,5085,178,8
2025-03-17,Email,Weekly_Newsletter,408.82,1493,11,0
2025-03-17,Email,Cart_Recovery,2614.91,2168,61,2
2025-03-17,Email,Win_Back,2713.17,2554,90,2
2025-03-17,Organic Search,SEO_Category,92.12,3741,165,7
2025-03-17,Affiliate,Affiliate_Network_A,72.79,1163,17,1
2025-03-17,Direct,Direct_Traffic,122.06,11601,298,16
2025-03-18,Google Ads,Search_Brand,64.17,306,3,0
2025-03-18,Google Ads,Search_Generic,277.61,1231,23,0
2025-03-18,Google Ads,Shopping_Ads,1028.38,4386,119,4
2025-03-18,Google Ads,Display_Retarget,1522.71,7467,199,8
2025-03-18,Meta Ads,IG_Retarget,1408.82,2196,33,1
2025-03-18,Meta Ads,FB_Lookalike,7843.12,8015,289,19
2025-03-18,YouTube Ads,YT_Bumper,597.78,5024,181,2
2025-03-18,Email,Weekly_Newsletter,2143.44,7140,179,9
2025-03-18,Email,Cart_Recovery,914.53,8211,66,1
2025-03-18,Email,Win_Back,1003.03,4008,67,2
2025-03-18,Organic Search,SEO_Category,276.17,2747,79,5
2025-03-18,Affiliate,Affiliate_Network_B,485.31,1692,62,4
2025-03-18,Referral,Referral_Program,241.7,2515,27,1
2025-03-18,Direct,Direct_Traffic,313.71,17798,457,16
2025-03-19,Google Ads,Search_Brand,1738.28,6046,108,8
2025-03-19,Google Ads,Search_Generic,5630.06,6288,135,8
2025-03-19,Google Ads,Shopping_Ads,1096.93,6250,250,8
2025-03-19,Google Ads,Display_Retarget,2435.81,12940,382,18
2025-03-19,Meta Ads,FB_Prospecting,698.86,1554,62,4
2025-03-19,Meta Ads,IG_Retarget,2139.44,2985,129,9
2025-03-19,Meta Ads,FB_Lookalike,3244.56,2513,98,2
2025-03-19,YouTube Ads,YT_Skippable,1283.38,6170,46,3
2025-03-19,Email,Weekly_Newsletter,343.69,1442,12,0
2025-03-19,Email,Win_Back,556.45,7996,118,8
2025-03-19,Organic Search,SEO_Blog,293.93,2273,94,3
2025-03-19,Affiliate,Affiliate_Network_A,4099.5,5332,166,12
2025-03-19,Affiliate,Affiliate_Network_B,429.65,530,19,0
2025-03-19,Referral,Referral_Program,24.97,4783,208,3
2025-03-19,Direct,Direct_Traffic,128.91,5119,218,4
2025-03-20,Google Ads,Display_Retarget,1263.9,1343,42,2
2025-03-20,Meta Ads,IG_Retarget,3577.63,6203,137,9
2025-03-20,Meta Ads,FB_Lookalike,6794.08,7172,279,4
2025-03-20,YouTube Ads,YT_Skippable,4777.18,7115,198,9
2025-03-20,YouTube Ads,YT_Bumper,5960.48,3983,143,5
2025-03-20,Email,Weekly_Newsletter,566.08,2019,21,0
2025-03-20,Email,Cart_Recovery,2432.14,6981,74,1
2025-03-20,Email,Win_Back,5233.76,5705,122,4
2025-03-20,Organic Search,SEO_Blog,363.69,6160,204,2
2025-03-20,Affiliate,Affiliate_Network_B,1248.7,2181,57,2
2025-03-20,Referral,Referral_Program,369.35,7713,117,8
2025-03-20,Direct,Direct_Traffic,120.83,2529,23,0
2025-03-21,Google Ads,Search_Brand,641.92,2000,48,0
2025-03-21,Google Ads,Shopping_Ads,,679,24,1
2025-03-21,Google Ads,Display_Retarget,179.2,8873,58,4
2025-03-21,Meta Ads,FB_Prospecting,1914.0,2282,47,1
2025-03-21,Meta Ads,FB_Lookalike,1935.3,2347,91,5
2025-03-21,YouTube Ads,YT_Skippable,223.18,342,6,0
2025-03-21,YouTube Ads,YT_Bumper,2478.87,5065,147,3
2025-03-21,Email,Weekly_Newsletter,188.12,502,22,1
2025-03-21,Email,Cart_Recovery,905.12,7775,39,1
2025-03-21,Email,Win_Back,855.88,3288,26,1
2025-03-21,Organic Search,SEO_Blog,317.01,3455,64,3
2025-03-21,Direct,Direct_Traffic,420.39,1348,41,0
2025-03-22,Google Ads,Display_Retarget,8206.21,10725,416,4
2025-03-22,Meta Ads,FB_Prospecting,15008.76,13326,595,6
2025-03-22,Meta Ads,IG_Retarget,2750.57,3114,134,2
2025-03-22,YouTube Ads,YT_Skippable,7142.01,6573,181,4
2025-03-22,Email,Win_Back,1689.48,2546,54,2
2025-03-22,Organic Search,SEO_Blog,70.92,2864,60,4
2025-03-22,Organic Search,SEO_Category,167.64,6695,204,10
2025-03-22,Affiliate,Affiliate_Network_A,6691.61,11651,397,11
2025-03-22,Affiliate,Affiliate_Network_B,3473.73,11848,266,12
2025-03-22,Direct,Direct_Traffic,471.49,1323,39,3
2025-03-23,Google Ads,Search_Brand,3200.57,3170,128,7
2025-03-23,Google Ads,Search_Generic,1664.42,2880,126,7
2025-03-23,Google Ads,Display_Retarget,13450.46,12564,299,18
2025-03-23,Meta Ads,FB_Prospecting,10184.55,13265,247,2
2025-03-23,YouTube Ads,YT_Bumper,2579.32,3920,63,1
2025-03-23,Email,Weekly_Newsletter,367.1,4852,60,4
2025-03-23,Email,Win_Back,1384.34,2827,67,1
2025-03-23,Organic Search,SEO_Category,372.43,2211,26,1
2025-03-23,Affiliate,Affiliate_Network_A,11635.89,8892,265,19
2025-03-23,Affiliate,Affiliate_Network_B,665.23,2915,21,0
2025-03-23,Referral,Referral_Program,447.32,1465,17,1
2025-03-24,Google Ads,Search_Brand,9695.62,10546,470,29
2025-03-24,Google Ads,Shopping_Ads,4155.79,12437,353,7
2025-03-24,Google Ads,Display_Retarget,169.6,1645,49,3
2025-03-24,Meta Ads,FB_Prospecting,567.33,3438,127,3
2025-03-24,Email,Cart_Recovery,1008.0,2798,38,3
2025-03-24,Email,Win_Back,1606.61,5096,39,0
2025-03-24,Organic Search,SEO_Blog,367.51,2915,115,6
2025-03-24,Organic Search,SEO_Category,246.59,371,4,0
2025-03-24,Affiliate,Affiliate_Network_B,720.99,1305,38,1
2025-03-24,Referral,Referral_Program,88.79,3427,76,3
2025-03-24,Direct,Direct_Traffic,404.46,8264,203,11
2025-03-25,Google Ads,Search_Brand,6229.89,3932,156,6
2025-03-25,Google Ads,Search_Generic,1276.67,4130,103,4
2025-03-25,Meta Ads,FB_Prospecting,15094.45,16363,585,17
2025-03-25,Meta Ads,IG_Retarget,39.52,147,3,0
2025-03-25,Meta Ads,FB_Lookalike,1540.73,4908,46,2
2025-03-25,YouTube Ads,YT_Skippable,906.08,4071,111,4
2025-03-25,YouTube Ads,YT_Bumper,1674.0,6134,146,3
2025-03-25,Email,Weekly_Newsletter,1950.12,4096,160,9
2025-03-25,Email,Cart_Recovery,7358.1,3820,168,1
2025-03-25,Email,Win_Back,1564.6,3518,44,1
2025-03-25,Affiliate,Affiliate_Network_B,2523.0,5653,158,11
2025-03-25,Referral,Referral_Program,330.49,4191,48,3
2025-03-25,Direct,Direct_Traffic,356.47,4775,178,14
2025-03-26,Google Ads,Display_Retarget,2182.16,6659,279,19
2025-03-26,Meta Ads,FB_Prospecting,1154.23,8055,72,5
2025-03-26,Meta Ads,IG_Retarget,10784.49,10338,423,25
2025-03-26,Meta Ads,FB_Lookalike,1732.42,2941,39,0
2025-03-26,Email,Win_Back,1425.17,1620,33,0
2025-03-26,Organic Search,SEO_Blog,472.03,2702,102,2
2025-03-26,Organic Search,SEO_Category,207.07,12186,291,12
2025-03-26,Affiliate,Affiliate_Network_A,3508.74,15838,397,17
2025-03-27,Google Ads,Search_Brand,860.3,4925,62,2
2025-03-27,Google Ads,Search_Generic,3236.69,9112,195,15
2025-03-27,Google Ads,Shopping_Ads,8326.16,7479,233,17
2025-03-27,Google Ads,Display_Retarget,12927.15,10814,435,4
2025-03-27,Meta Ads,FB_Prospecting,7117.53,7023,253,9
2025-03-27,Meta Ads,IG_Retarget,1718.33,5633,56,3
2025-03-27,Meta Ads,FB_Lookalike,3115.87,2540,107,7
2025-03-27,YouTube Ads,YT_Skippable,2672.58,8723,220,2
2025-03-27,YouTube Ads,YT_Bumper,730.13,5406,86,6
2025-03-27,Email,Weekly_Newsletter,2776.09,3981,87,2
2025-03-27,Email,Cart_Recovery,1985.57,2704,74,1
2025-03-27,Email,Win_Back,1466.29,4479,62,2
2025-03-27,Referral,Referral_Program,467.4,2908,127,2
2025-03-27,Direct,Direct_Traffic,34.44,4275,111,7
2025-03-28,Google Ads,Search_Brand,13107.64,10475,392,29
2025-03-28,Google Ads,Search_Generic,185.11,1954,19,0
2025-03-28,Google Ads,Shopping_Ads,10152.36,22304,311,21
2025-03-28,Google Ads,Display_Retarget,945.75,3873,143,3
2025-03-28,Meta Ads,IG_Retarget,1458.1,5000,132,7
2025-03-28,Meta Ads,FB_Lookalike,4547.88,8093,131,9
2025-03-28,YouTube Ads,YT_Skippable,449.58,1998,43,2
2025-03-28,Email,Weekly_Newsletter,25.04,104,1,0
2025-03-28,Email,Cart_Recovery,5761.06,15844,655,45
2025-03-28,Email,Win_Back,3805.06,10291,100,2
2025-03-28,Organic Search,SEO_Blog,476.77,9155,268,5
2025-03-28,Organic Search,SEO_Category,368.55,33433,948,52
2025-03-28,Affiliate,Affiliate_Network_A,748.93,3918,23,0
2025-03-28,Affiliate,Affiliate_Network_B,2446.89,1869,55,1
2025-03-28,Referral,Referral_Program,200.42,1684,55,4
2025-03-28,Direct,Direct_Traffic,215.85,3525,69,0
2025-03-29,Google Ads,Shopping_Ads,1570.07,3711,35,1
2025-03-29,Google Ads,Display_Retarget,5752.18,6711,279,5
2025-03-29,Meta Ads,FB_Prospecting,9073.42,5037,214,14
2025-03-29,Meta Ads,IG_Retarget,6543.11,5857,186,14
2025-03-29,Meta Ads,FB_Lookalike,767.52,8576,243,16
2025-03-29,YouTube Ads,YT_Skippable,1708.01,4113,168,12
2025-03-29,YouTube Ads,YT_Bumper,1695.15,2113,38,1
2025-03-29,Email,Weekly_Newsletter,2802.86,3309,134,10
