customer_id,days_since_last_purchase,purchase_frequency,total_spend,avg_order_value,number_of_sessions,cart_abandonment,returns,discount_usage,churned
C108211,611,2,22209.45,11104.725,9.0,4.0,0.0,0.5,1
C105162,-1,1,20393.88,20393.88,6.0,1.0,0.0,0.0,0
C105530,171,8,167756.315,20969.539375,5.0,1.0,0.0,0.5,1
C104624,236,6,97975.2175,16329.202916666667,6.0,1.0,0.0,0.5,1
C103174,37,2,45910.9465,22955.47325,6.0,1.0,1.0,0.5,0
C113625,316,1,21707.01,21707.01,10.0,1.0,0.0,0.0,1
C106378,18,4,133181.8135,33295.453375,9.0,1.0,0.0,0.5,0
C113237,561,1,9016.4175,9016.4175,12.0,3.0,0.0,1.0,1
C105032,238,3,32267.364,10755.788,8.0,0.0,0.0,0.3333333333333333,1
C111343,165,1,2936.91,2936.91,13.0,6.0,0.0,0.0,1
C113612,272,2,44627.39,22313.695,16.0,5.0,2.0,0.5,1
C111544,257,1,24497.25,24497.25,3.0,2.0,0.0,0.0,1
C105083,466,2,57791.2,28895.6,5.0,1.0,0.0,1.0,1
C111231,109,1,15206.51,15206.51,5.0,3.0,0.0,0.0,1
C114961,282,2,25187.554500000002,12593.777250000001,6.0,2.0,1.0,1.0,1
C112545,255,3,50396.431500000006,16798.810500000003,11.0,6.0,0.0,0.6666666666666666,1
C113028,35,1,7655.04,7655.04,12.0,2.0,0.0,0.0,0
C111131,26,6,83390.41,13898.401666666667,3.0,0.0,1.0,0.8333333333333334,0
C109864,42,1,13467.6,13467.6,7.0,4.0,1.0,1.0,0
C103790,143,4,92825.706,23206.4265,11.0,4.0,1.0,0.5,1
C112149,69,2,75662.869,37831.4345,8.0,3.0,0.0,0.5,0
C110156,305,1,1413.334,1413.334,9.0,1.0,0.0,1.0,1
C108626,45,2,81687.31,40843.655,12.0,2.0,0.0,0.0,0
C111604,27,3,81252.052,27084.017333333337,9.0,1.0,0.0,1.0,0
C112381,469,2,26626.356,13313.178,8.0,1.0,0.0,0.5,1
C105599,108,3,71474.2795,23824.759833333334,9.0,4.0,0.0,0.6666666666666666,1
C102189,89,2,42917.947,21458.9735,13.0,5.0,0.0,1.0,0
C113920,45,1,10711.11,10711.11,10.0,2.0,1.0,0.0,0
C100291,140,1,16023.9365,16023.9365,3.0,0.0,0.0,1.0,1
C102524,294,2,21121.386,10560.693000000001,9.0,4.0,1.0,0.5,1
C107743,498,4,116300.75,29075.1875,8.0,2.0,0.0,0.5,1
C102519,85,3,61005.115,20335.038333333334,12.0,7.0,0.0,0.3333333333333333,0
C111046,379,1,26334.059999999998,26334.059999999998,8.0,2.0,1.0,0.0,1
C101590,523,2,25507.019999999997,12753.509999999998,7.0,6.0,0.0,0.0,1
C104600,543,3,116566.09199999999,38855.363999999994,8.0,7.0,2.0,0.3333333333333333,1
C104860,16,2,17206.420000000002,8603.210000000001,4.0,0.0,0.0,0.0,0
C104135,566,2,68622.0365,34311.01825,8.0,4.0,0.0,0.5,1
C103538,259,3,70540.425,23513.475000000002,4.0,0.0,1.0,0.6666666666666666,1
C101283,415,2,14080.168000000001,7040.084000000001,7.0,1.0,0.0,1.0,1
C105312,29,4,80705.9055,20176.476375,4.0,1.0,0.0,0.75,0
C105683,641,1,2351.6609999999996,2351.6609999999996,10.0,2.0,0.0,1.0,1
C102317,324,5,66974.9225,13394.9845,8.0,2.0,1.0,0.4,1
C111582,120,4,56630.350999999995,14157.587749999999,10.0,4.0,0.0,0.25,1
C104641,406,2,33112.907999999996,16556.453999999998,11.0,4.0,0.0,1.0,1
C103660,82,1,21478.266,21478.266,10.0,2.0,0.0,1.0,0
C105581,70,3,60624.83,20208.27666666667,8.0,2.0,1.0,0.0,0
C105289,185,2,61709.83900000001,30854.919500000004,10.0,3.0,0.0,0.5,1
C110194,10,3,35740.21,11913.403333333334,6.0,2.0,0.0,0.0,0
C110464,23,3,16689.511,5563.170333333333,10.0,3.0,0.0,1.0,0
C114834,80,3,52343.4635,17447.821166666665,7.0,2.0,0.0,0.3333333333333333,0
C108074,12,2,33074.9015,16537.45075,6.0,0.0,0.0,0.5,0
C113373,96,2,46111.854999999996,23055.927499999998,6.0,3.0,0.0,1.0,1
C106005,26,4,43220.942,10805.2355,9.0,2.0,1.0,0.75,0
C109936,209,1,14504.468,14504.468,5.0,1.0,0.0,1.0,1
C113660,40,2,48698.7475,24349.37375,6.0,4.0,0.0,0.5,0
C105479,779,1,14872.35,14872.35,11.0,4.0,0.0,0.0,1
C112442,619,1,10453.436,10453.436,12.0,4.0,0.0,1.0,1
C114742,146,2,47785.386,23892.693000000003,8.0,1.0,0.0,1.0,1
C110579,41,7,131539.2255,18791.31792857143,18.0,2.0,0.0,0.42857142857142855,0
C112418,470,1,32862.02,32862.02,9.0,4.0,0.0,0.0,1
C112641,15,2,29996.7575,14998.37875,7.0,0.0,0.0,1.0,0
C102393,11,1,16256.949999999999,16256.949999999999,4.0,0.0,0.0,0.0,0
C112329,221,1,42752.520000000004,42752.520000000004,6.0,3.0,1.0,0.0,1
C107353,102,1,37562.86,37562.86,5.0,1.0,0.0,0.0,1
C105347,9,1,52819.41650000001,52819.41650000001,12.0,2.0,0.0,1.0,0
C105616,59,3,67569.1315,22523.04383333333,11.0,5.0,0.0,0.6666666666666666,0
C101705,557,1,12211.152000000002,12211.152000000002,7.0,3.0,0.0,1.0,1
C113063,76,3,85539.806,28513.268666666667,6.0,3.0,0.0,0.6666666666666666,0
C109072,105,1,5808.496,5808.496,8.0,3.0,0.0,1.0,1
C114073,-1,2,23674.706000000002,11837.353000000001,4.0,1.0,0.0,0.5,0
C105297,71,2,122452.92,61226.46000000001,12.0,2.0,0.0,0.0,0
C112636,227,3,95258.17199999999,31752.724000000002,10.0,1.0,1.0,0.3333333333333333,1
C105954,15,1,13247.31,13247.31,15.0,7.0,0.0,0.0,0
C108152,225,1,13054.215,13054.215,6.0,4.0,1.0,1.0,1
C111376,561,3,33225.064,11075.021333333332,7.0,3.0,1.0,0.6666666666666666,1
C104578,137,2,34235.56,17117.78,6.0,1.0,0.0,0.0,1
C104218,53,5,81487.98849999999,16297.597699999998,9.0,0.0,1.0,0.4,0
C110914,47,2,67715.803,33857.9015,10.0,3.0,1.0,0.5,0
C103491,205,1,4519.69,4519.69,9.0,2.0,0.0,0.0,1
C109646,714,4,125791.7505,31447.937625,10.0,2.0,0.0,0.5,1
C105523,20,4,69983.5225,17495.880625,8.0,0.0,0.0,0.5,0
C105755,-1,4,92095.176,23023.794,16.0,6.0,0.0,0.5,0
C105220,151,3,82579.804,27526.601333333336,7.0,2.0,1.0,0.3333333333333333,1
C111935,271,2,18759.874,9379.937,8.0,1.0,0.0,1.0,1
C113896,677,1,3012.616,3012.616,9.0,3.0,0.0,1.0,1
C113311,35,2,17832.92,8916.46,6.0,1.0,0.0,0.5,0
C108620,400,1,29757.19,29757.19,9.0,3.0,1.0,0.0,1
C105914,35,4,81058.75749999999,20264.689375,6.0,2.0,0.0,0.75,0
C113055,314,1,20338.22,20338.22,4.0,0.0,0.0,0.0,1
C110978,446,4,72134.629,18033.65725,9.0,2.0,0.0,0.5,1
C102108,22,1,8134.42,8134.42,10.0,5.0,0.0,0.0,0
C108520,1,1,4313.73,4313.73,7.0,1.0,0.0,0.0,0
C113823,500,1,36538.656,36538.656,7.0,1.0,2.0,1.0,1
C111162,18,2,57629.486,28814.743,6.0,3.0,0.0,0.5,0
C103028,38,1,60649.74399999999,60649.74399999999,10.0,3.0,0.0,1.0,0
C107628,4,4,70973.392,17743.347999999998,8.0,2.0,1.0,0.5,0
C112922,59,2,77908.246,38954.123,8.0,2.0,0.0,0.5,0
C102546,7,3,15336.652,5112.217333333333,12.0,3.0,0.0,0.3333333333333333,0
C109211,13,3,50586.146,16862.048666666666,7.0,2.0,1.0,0.3333333333333333,0
C112368,287,2,4543.42,2271.71,9.0,3.0,0.0,0.5,1
C102357,-1,5,65620.512,13124.1024,11.0,4.0,0.0,0.8,0
C114659,36,5,39550.86,7910.1720000000005,7.0,1.0,2.0,0.6,0
C100857,341,1,10470.36,10470.36,8.0,2.0,0.0,0.0,1
C101154,41,1,54137.086500000005,54137.086500000005,9.0,1.0,0.0,1.0,0
C110771,4,4,129602.494,32400.6235,9.0,3.0,2.0,0.25,0
C111091,232,4,50168.7635,12542.190875,8.0,2.0,1.0,0.5,1
C100091,7,5,174823.972,34964.7944,7.0,1.0,0.0,0.8,0
C108475,8,1,9222.1,9222.1,12.0,4.0,0.0,0.0,0
C106735,80,4,94894.45,23723.6125,7.0,3.0,1.0,0.75,0
C113700,38,1,0.0,0.0,4.0,1.0,1.0,1.0,0
C113565,113,2,38214.33,19107.165,11.0,5.0,0.0,0.0,1
C112011,237,1,8550.9575,8550.9575,10.0,3.0,0.0,1.0,1
C104738,267,4,37188.85,9297.2125,8.0,1.0,0.0,0.25,1
C108083,46,5,105976.562,21195.312400000003,10.0,1.0,1.0,0.2,0
C109657,19,2,23452.09,11726.045,4.0,2.0,1.0,0.0,0
C114607,286,2,61327.095499999996,30663.547749999998,5.0,0.0,0.0,1.0,1
C104349,42,3,56347.309,18782.43633333333,4.0,0.0,2.0,0.6666666666666666,0
C114176,154,4,52497.614499999996,13124.403624999999,14.0,4.0,1.0,0.75,1
C112569,355,1,20526.272,20526.272,6.0,3.0,0.0,1.0,1
C112912,63,1,11786.07,11786.07,8.0,3.0,0.0,0.0,0
C102809,555,3,70800.3005,23600.100166666667,10.0,4.0,0.0,0.3333333333333333,1
C112785,115,2,18454.668499999996,9227.334249999998,7.0,1.0,1.0,1.0,1
C102390,9,5,82511.859,16502.3718,19.0,5.0,0.0,0.6,0
C101522,625,2,9944.576000000001,4972.2880000000005,8.0,2.0,0.0,0.5,1
C100261,102,2,39283.192,19641.596,14.0,3.0,0.0,1.0,1
C109476,52,5,41625.154,8325.0308,10.0,3.0,1.0,0.6,0
C111702,205,1,16595.6,16595.6,8.0,3.0,0.0,0.0,1
C101325,38,2,16146.6085,8073.30425,13.0,5.0,0.0,1.0,0
C109267,24,5,133801.805,26760.360999999997,9.0,0.0,1.0,0.4,0
C100970,613,2,39468.038,19734.019,9.0,2.0,1.0,0.5,1
C105325,900,1,27216.83,27216.83,6.0,3.0,0.0,0.0,1
C107537,-1,6,77348.7645,12891.460749999998,16.0,5.0,0.0,0.6666666666666666,0
C113514,59,2,48349.4905,24174.74525,12.0,3.0,0.0,1.0,0
C100678,119,4,46197.721,11549.43025,6.0,0.0,0.0,0.75,1
C103497,185,2,47988.7345,23994.367250000003,6.0,1.0,0.0,1.0,1
C103605,-1,3,55757.897,18585.965666666667,8.0,0.0,1.0,0.3333333333333333,0
C103836,30,6,116207.4725,19367.912083333333,7.0,1.0,1.0,0.6666666666666666,0
C106377,674,2,21725.777,10862.8885,8.0,3.0,1.0,0.5,1
C102012,494,2,23035.731,11517.8655,7.0,3.0,0.0,1.0,1
C103759,1,4,70383.47,17595.8675,7.0,2.0,0.0,0.75,0
C102708,233,2,18894.76,9447.380000000001,9.0,2.0,0.0,0.0,1
C106356,89,1,30253.19,30253.19,7.0,2.0,0.0,0.0,0
C111369,144,1,6087.3769999999995,6087.3769999999995,7.0,1.0,0.0,1.0,1
C110543,397,2,32111.95,16055.975000000002,5.0,3.0,1.0,0.0,1
C106000,96,1,15561.06,15561.06,5.0,1.0,0.0,0.0,1
C109213,45,3,82815.59,27605.19666666667,12.0,1.0,1.0,0.0,0
C100166,646,1,18797.76,18797.76,8.0,3.0,0.0,0.0,1
C102417,529,1,8032.849999999999,8032.849999999999,12.0,2.0,0.0,0.0,1
C113617,320,2,57867.6035,28933.80175,15.0,2.0,0.0,0.5,1
C108483,40,3,36719.14,12239.713333333333,8.0,1.0,1.0,1.0,0
C108292,66,2,66004.43,33002.215,10.0,5.0,0.0,0.0,0
C108758,65,4,82706.2525,20676.563125,6.0,0.0,1.0,0.5,0
C113298,654,1,1260.0320000000002,1260.0320000000002,9.0,0.0,0.0,1.0,1
C109058,9,3,56058.62,18686.20666666667,2.0,1.0,0.0,0.3333333333333333,0
C101756,30,5,157086.609,31417.321799999998,10.0,5.0,0.0,0.6,0
C100384,93,1,11387.187,11387.187,7.0,3.0,0.0,1.0,1
C113646,358,1,10224.684000000001,10224.684000000001,6.0,2.0,0.0,1.0,1
C106848,155,4,74806.8125,18701.703125,11.0,3.0,0.0,1.0,1
C104686,83,1,40245.54,40245.54,9.0,4.0,0.0,0.0,0
C107664,221,3,18082.716000000004,6027.572,1.0,1.0,0.0,0.6666666666666666,1
C101689,44,5,81044.2775,16208.8555,10.0,1.0,0.0,0.4,0
C109961,137,1,11267.352,11267.352,5.0,2.0,0.0,1.0,1
C109572,19,6,193703.8405,32283.973416666664,5.0,2.0,2.0,0.3333333333333333,0
C103056,54,3,84484.69200000001,28161.564000000002,10.0,6.0,0.0,0.3333333333333333,0
C105986,5,3,76413.29000000001,25471.096666666668,8.0,0.0,2.0,0.3333333333333333,0
C110245,151,2,50992.95,25496.475,5.0,1.0,1.0,0.0,1
C111644,55,5,35670.077,7134.015399999999,6.0,1.0,1.0,0.4,0
C107851,48,3,69844.186,23281.395333333334,7.0,1.0,0.0,0.3333333333333333,0
C106007,81,3,74777.227,24925.74233333333,10.0,1.0,1.0,0.6666666666666666,0
C105082,35,2,74356.04000000001,37178.020000000004,5.0,2.0,0.0,0.0,0
C101740,5,1,26051.428999999996,26051.428999999996,6.0,1.0,0.0,1.0,0
C104703,284,1,6792.9365,6792.9365,7.0,2.0,1.0,1.0,1
C103803,53,8,195532.2845,24441.535562499997,12.0,3.0,0.0,0.375,0
C106066,88,1,24747.72,24747.72,10.0,4.0,0.0,0.0,0
C100381,151,1,10356.7655,10356.7655,9.0,2.0,0.0,1.0,1
C102240,53,3,99656.99,33218.996666666666,5.0,1.0,1.0,0.0,0
C111656,516,1,694.0160000000001,694.0160000000001,8.0,1.0,0.0,1.0,1
C108069,165,1,2620.516,2620.516,5.0,1.0,0.0,1.0,1
C113387,285,1,14948.784,14948.784,9.0,2.0,0.0,1.0,1
C113863,170,2,27400.763,13700.3815,10.0,4.0,0.0,0.5,1
C105243,956,1,17135.442000000003,17135.442000000003,13.0,2.0,0.0,1.0,1
C111022,365,1,20046.92,20046.92,8.0,3.0,0.0,0.0,1
C103987,264,2,67746.8895,33873.444749999995,7.0,1.0,0.0,0.5,1
C110276,117,1,12400.1485,12400.1485,11.0,3.0,0.0,1.0,1
C109887,420,1,14879.124000000002,14879.124000000002,8.0,0.0,0.0,1.0,1
C111670,120,8,175931.837,21991.479625,7.0,5.0,1.0,0.75,1
C111243,6,1,15683.29,15683.29,8.0,2.0,0.0,0.0,0
C112566,73,3,41354.4,13784.800000000001,4.0,0.0,0.0,0.0,0
C100993,612,1,17313.3,17313.3,9.0,1.0,0.0,0.0,1
C109256,88,2,15621.624,7810.812,12.0,4.0,1.0,1.0,0
C108005,334,3,50215.858,16738.619333333332,6.0,2.0,1.0,0.3333333333333333,1
C102216,178,2,23166.6,11583.3,7.0,1.0,0.0,0.0,1
C113753,27,3,32398.710000000006,10799.570000000002,12.0,5.0,1.0,1.0,0
C105443,154,2,33489.378,16744.689,5.0,0.0,0.0,1.0,1
C113993,2,2,45690.826,22845.412999999997,12.0,2.0,2.0,0.5,0
C114366,349,6,113660.65250000001,18943.442083333335,8.0,3.0,2.0,0.8333333333333334,1
C113158,472,1,13919.598,13919.598,7.0,2.0,0.0,1.0,1
C109992,537,1,11087.757,11087.757,10.0,3.0,0.0,1.0,1
C103307,294,1,34726.21,34726.21,8.0,3.0,0.0,0.0,1
C101280,149,3,38368.253000000004,12789.417666666668,8.0,2.0,0.0,0.3333333333333333,1
C112761,1,4,51656.222,12914.0555,6.0,4.0,0.0,0.5,0
C106208,38,2,33931.4795,16965.73975,5.0,2.0,0.0,0.5,0
C113510,95,4,78253.7865,19563.446625,4.0,1.0,2.0,0.5,1
C102826,27,3,47048.3085,15682.7695,13.0,4.0,0.0,1.0,0
C112325,212,1,48630.294,48630.294,7.0,3.0,0.0,1.0,1
C111827,461,2,25037.190000000002,12518.595000000001,7.0,1.0,0.0,0.0,1
C100822,2,2,70458.983,35229.4915,10.0,6.0,0.0,0.5,0
C114382,580,1,15966.915999999997,15966.915999999997,4.0,2.0,0.0,1.0,1
C110895,525,1,831.474,831.474,9.0,1.0,0.0,1.0,1
C105577,427,1,40697.84,40697.84,9.0,2.0,0.0,0.0,1
C100652,449,2,39989.78,19994.89,8.0,1.0,0.0,0.5,1
C102557,11,3,57599.634,19199.878,8.0,1.0,1.0,0.6666666666666666,0
C111200,11,1,5117.3745,5117.3745,6.0,0.0,0.0,1.0,0
C112273,2,1,2369.792,2369.792,11.0,5.0,0.0,1.0,0
C106927,46,1,16435.77,16435.77,7.0,3.0,0.0,0.0,0
C108089,14,1,1369.1360000000002,1369.1360000000002,10.0,2.0,0.0,1.0,0
C111567,772,1,41805.2865,41805.2865,6.0,3.0,1.0,1.0,1
C100729,90,4,96246.475,24061.61875,5.0,2.0,1.0,0.75,0
C114374,292,1,51310.848000000005,51310.848000000005,7.0,2.0,0.0,1.0,1
C108936,650,2,29958.3255,14979.16275,11.0,2.0,0.0,0.5,1
C108807,117,1,31137.52,31137.52,8.0,2.0,1.0,0.0,1
C101128,109,2,23487.425,11743.7125,5.0,2.0,0.0,0.5,1
C112594,138,1,16020.73,16020.73,8.0,2.0,0.0,0.0,1
C104042,688,1,1241.3745,1241.3745,12.0,6.0,1.0,1.0,1
C105196,15,2,36451.49,18225.745,5.0,3.0,0.0,1.0,0
C105218,78,2,62804.526,31402.263000000003,8.0,2.0,0.0,0.5,0
C100089,11,8,281126.0375,35140.7546875,5.0,1.0,3.0,0.625,0
C114139,16,1,8571.352,8571.352,11.0,2.0,0.0,1.0,0
C114703,30,3,42560.181,14186.726999999999,8.0,2.0,0.0,1.0,0
C103688,147,1,52302.18000000001,52302.18000000001,8.0,2.0,0.0,0.0,1
C108208,194,1,42550.26,42550.26,7.0,1.0,0.0,0.0,1
C100323,118,3,16749.023,5583.007666666667,8.0,3.0,0.0,0.6666666666666666,1
C107218,39,2,27668.876,13834.438,5.0,2.0,0.0,0.5,0
C107656,132,3,59952.927500000005,19984.30916666667,6.0,3.0,0.0,1.0,1
C106611,601,1,18443.89,18443.89,4.0,1.0,0.0,0.0,1
C110598,253,3,82325.79149999999,27441.9305,11.0,3.0,1.0,0.6666666666666666,1
C101981,54,1,25987.07,25987.07,4.0,0.0,0.0,0.0,0
C107972,39,3,60050.213,20016.737666666668,16.0,8.0,0.0,0.3333333333333333,0
C113666,389,3,44074.035,14691.345000000001,7.0,2.0,0.0,0.6666666666666666,1
C101426,280,1,47466.255999999994,47466.255999999994,3.0,0.0,0.0,1.0,1
C111975,206,1,32294.45,32294.45,5.0,1.0,0.0,0.0,1
C113635,74,3,124069.95999999999,41356.653333333335,11.0,4.0,1.0,0.0,0
C102916,721,1,2634.1360000000004,2634.1360000000004,11.0,5.0,0.0,1.0,1
C103911,308,1,31020.632,31020.632,12.0,2.0,0.0,1.0,1
C104962,14,1,4532.26,4532.26,11.0,6.0,0.0,0.0,0
C100750,150,5,88343.8935,17668.778700000003,7.0,0.0,0.0,0.4,1
C102555,100,4,78567.31999999999,19641.829999999998,10.0,6.0,1.0,0.0,1
C106828,161,2,37253.3495,18626.67475,2.0,0.0,0.0,1.0,1
C104212,125,3,64015.601,21338.533666666666,5.0,0.0,0.0,0.6666666666666666,1
C111476,302,1,34501.887,34501.887,5.0,2.0,0.0,1.0,1
C102559,144,2,7074.754,3537.377,11.0,2.0,0.0,0.5,1
C104210,-1,2,29959.923,14979.9615,11.0,2.0,0.0,1.0,0
C113686,9,3,68300.11,22766.703333333335,10.0,2.0,0.0,0.0,0
C114542,18,2,48314.9255,24157.462750000002,6.0,1.0,0.0,1.0,0
C109248,340,1,24105.3,24105.3,5.0,3.0,1.0,0.0,1
C103857,361,3,72807.288,24269.096,7.0,2.0,1.0,1.0,1
C114787,112,2,45338.425,22669.2125,13.0,4.0,1.0,1.0,1
C106460,220,2,37821.653,18910.826500000003,12.0,3.0,1.0,0.5,1
C103894,247,2,29082.748,14541.374,13.0,7.0,0.0,1.0,1
C103942,52,1,15336.84,15336.84,11.0,2.0,0.0,0.0,0
C102019,20,5,122137.72750000001,24427.5455,4.0,2.0,1.0,0.6,0
C101474,623,2,60891.336500000005,30445.668250000002,11.0,3.0,1.0,1.0,1
C106549,17,4,95146.159,23786.53975,5.0,2.0,3.0,0.5,0
C100507,168,1,7350.12,7350.12,8.0,2.0,0.0,0.0,1
C110465,351,1,28876.581,28876.581,9.0,0.0,1.0,1.0,1
C101812,17,4,103488.52649999999,25872.131624999998,10.0,2.0,0.0,0.25,0
C106322,18,2,40811.44500000001,20405.722500000003,10.0,3.0,0.0,1.0,0
C101841,70,2,49363.591,24681.7955,7.0,2.0,1.0,1.0,0
C103528,34,1,17866.11,17866.11,7.0,1.0,0.0,0.0,0
C112955,25,4,127560.4195,31890.104875,10.0,5.0,1.0,0.75,0
C109664,18,1,3091.536,3091.536,12.0,2.0,0.0,1.0,0
C108671,130,1,14054.4525,14054.4525,8.0,5.0,0.0,1.0,1
C100870,454,1,42637.3395,42637.3395,4.0,0.0,0.0,1.0,1
C108149,70,3,26172.495,8724.164999999999,8.0,1.0,0.0,0.6666666666666666,0
C113443,40,1,28289.547000000002,28289.547000000002,3.0,1.0,1.0,1.0,0
C111547,101,1,8122.65,8122.65,5.0,2.0,0.0,0.0,1
C102853,74,2,22243.259,11121.6295,7.0,2.0,0.0,1.0,0
C108559,296,1,32784.1,32784.1,3.0,0.0,0.0,0.0,1
C104725,12,2,75557.0965,37778.54824999999,8.0,1.0,1.0,1.0,0
C111696,120,2,37239.794,18619.897,7.0,1.0,0.0,1.0,1
C107136,45,3,26211.256999999998,8737.085666666666,10.0,2.0,0.0,0.3333333333333333,0
C105045,56,1,16973.259000000002,16973.259000000002,9.0,1.0,0.0,1.0,0
C103782,218,1,17984.944,17984.944,5.0,1.0,0.0,1.0,1
C101380,158,1,22189.79,22189.79,11.0,4.0,0.0,0.0,1
C100543,154,2,104149.853,52074.9265,4.0,0.0,0.0,0.5,1
C104099,194,1,15034.443000000001,15034.443000000001,10.0,1.0,0.0,1.0,1
C103651,252,1,52076.65,52076.65,8.0,3.0,0.0,0.0,1
C111972,80,1,12458.537499999999,12458.537499999999,17.0,4.0,0.0,1.0,0
C106316,19,1,15531.69,15531.69,4.0,1.0,0.0,0.0,0
C101470,505,1,16432.389,16432.389,9.0,1.0,0.0,1.0,1
C107403,14,4,67482.2545,16870.563625,12.0,5.0,0.0,0.25,0
C104505,114,3,65621.539,21873.846333333335,10.0,3.0,0.0,1.0,1
C105144,322,1,22477.73,22477.73,9.0,3.0,0.0,0.0,1
C103624,94,8,138168.978,17271.12225,9.0,3.0,1.0,0.625,1
C103674,8,5,145118.8275,29023.7655,11.0,5.0,1.0,0.4,0
C107169,240,1,28619.4055,28619.4055,14.0,4.0,1.0,1.0,1
C108198,35,2,22821.544,11410.772,7.0,2.0,0.0,0.5,0
C100467,15,1,6846.33,6846.33,7.0,3.0,0.0,0.0,0
C100942,448,1,6184.842,6184.842,8.0,3.0,0.0,1.0,1
C114144,226,1,4533.41,4533.41,6.0,1.0,0.0,0.0,1
C112573,229,1,24071.05,24071.05,8.0,2.0,0.0,0.0,1
C107780,94,2,32326.95,16163.475,7.0,4.0,0.0,0.0,1
C102429,629,1,5186.200000000001,5186.200000000001,10.0,3.0,0.0,1.0,1
C107990,192,1,22213.101000000002,22213.101000000002,6.0,2.0,0.0,1.0,1
C109537,6,2,57250.046,28625.023,8.0,3.0,1.0,0.5,0
C114207,92,1,36704.84,36704.84,5.0,0.0,0.0,0.0,1
C105022,174,2,33207.0095,16603.50475,4.0,2.0,0.0,1.0,1
C102481,1021,1,14505.34,14505.34,7.0,3.0,0.0,0.0,1
C108525,321,1,24475.739999999998,24475.739999999998,5.0,0.0,1.0,0.0,1
C107258,170,1,6628.977,6628.977,13.0,4.0,0.0,1.0,1
C107229,143,3,60808.6775,20269.559166666666,11.0,3.0,1.0,1.0,1
C107300,202,1,14549.22,14549.22,8.0,2.0,0.0,1.0,1
C109926,77,1,19637.601000000002,19637.601000000002,8.0,2.0,0.0,1.0,0
C112589,8,2,49543.6755,24771.83775,9.0,1.0,1.0,0.5,0
C100620,281,1,39332.729999999996,39332.729999999996,4.0,1.0,0.0,0.0,1
C113198,171,2,13589.847,6794.9235,8.0,4.0,0.0,0.5,1
C103297,344,2,65152.29,32576.145,8.0,2.0,0.0,0.0,1
C109334,-1,3,38647.113,12882.371,10.0,5.0,0.0,0.6666666666666666,0
C103621,142,2,73738.02,36869.01,10.0,3.0,0.0,0.0,1
C109245,3,2,11595.638,5797.819,5.0,2.0,0.0,1.0,0
C108374,26,4,77589.10250000001,19397.275625,3.0,0.0,1.0,0.75,0
C102423,3,4,132614.487,33153.621750000006,15.0,2.0,2.0,0.5,0
C114286,199,3,58351.03600000001,19450.345333333335,6.0,1.0,0.0,0.3333333333333333,1
C105275,99,2,46570.848000000005,23285.424000000003,8.0,0.0,0.0,1.0,1
C102200,33,2,53231.32,26615.66,8.0,3.0,1.0,0.0,0
C108586,204,1,25267.959000000003,25267.959000000003,6.0,0.0,0.0,1.0,1
C112174,86,2,49894.2775,24947.13875,11.0,5.0,1.0,1.0,0
C100037,561,2,38502.72,19251.36,7.0,1.0,0.0,0.0,1
C104735,127,5,137062.169,27412.4338,12.0,5.0,1.0,0.4,1
C102822,569,1,17492.904000000002,17492.904000000002,10.0,2.0,0.0,1.0,1
C103840,381,3,38202.358,12734.119333333334,10.0,4.0,0.0,0.3333333333333333,1
C105012,90,4,138929.6,34732.4,6.0,0.0,0.0,0.0,0
C109515,214,1,20222.02,20222.02,8.0,3.0,0.0,0.0,1
C114698,392,3,26957.944000000003,8985.981333333333,9.0,2.0,1.0,0.6666666666666666,1
C112125,14,1,23402.260000000002,23402.260000000002,12.0,3.0,0.0,0.0,0
C100736,541,1,8921.432,8921.432,9.0,2.0,0.0,1.0,1
C107619,181,5,174441.6315,34888.3263,5.0,0.0,1.0,0.6,1
C111417,407,5,53838.263000000006,10767.652600000001,5.0,3.0,1.0,1.0,1
C113918,340,1,30370.660000000003,30370.660000000003,12.0,2.0,0.0,0.0,1
C112903,230,2,48611.691,24305.845500000003,9.0,2.0,1.0,1.0,1
C106523,758,1,19705.0995,19705.0995,12.0,2.0,1.0,1.0,1
C114372,97,3,57003.724,19001.241333333335,12.0,5.0,1.0,0.6666666666666666,1
C108072,181,2,56103.539000000004,28051.769500000002,9.0,1.0,0.0,0.5,1
C106665,187,2,19161.506,9580.753,9.0,3.0,0.0,0.5,1
C102547,861,2,49179.0665,24589.53325,6.0,2.0,1.0,1.0,1
C108538,34,5,124903.056,24980.6112,12.0,2.0,2.0,0.4,0
C102449,0,1,32287.743,32287.743,4.0,2.0,0.0,1.0,0
C113766,113,2,61717.21,30858.605000000003,6.0,0.0,1.0,0.0,1
C106536,165,7,173779.2425,24825.60607142857,10.0,4.0,0.0,0.2857142857142857,1
C109939,158,4,86918.78,21729.695,3.0,0.0,0.0,0.5,1
C103222,376,1,5714.46,5714.46,4.0,0.0,0.0,0.0,1
C106325,212,3,100746.554,33582.18466666667,8.0,1.0,1.0,0.6666666666666666,1
C114688,820,1,8034.995499999999,8034.995499999999,6.0,1.0,0.0,1.0,1
C108835,112,1,38085.659999999996,38085.659999999996,10.0,3.0,1.0,0.0,1
C114593,47,2,29538.7025,14769.35125,7.0,1.0,1.0,0.5,0
C102167,25,2,49353.2215,24676.61075,6.0,1.0,0.0,1.0,0
C113535,199,2,109797.388,54898.694,11.0,2.0,2.0,0.5,1
